Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.7700618267403618,0.19259029903104052,0.7598821765161144,0.016990813179986103,1.094373620567088,0.23893420976625643,0.4981416736608628,0.2492339119117277
1,0.5498953487047729,0.12068149622975104,0.6477773906734311,0.978277570429158,0.7081282424975465,0.1402405823701736,0.6561976508051918,0.42160367868285137
2,0.2993616517106117,0.09659532770955384,0.6141024515164167,0.9879251523355143,0.6051846339583276,0.10482568275544933,0.6129242381474823,0.697139930311092
3,0.23766410364168347,0.08632532260980307,0.6115460978545589,0.9868805080026835,0.5392218724091036,0.09019360120529052,0.605862535665666,0.7436159378539797
4,0.17905748570861255,0.0885738725508875,0.636396870307777,0.9875564547743516,0.4734533325339971,0.08750415778318392,0.6223124474500125,0.7906026350100267
5,0.08833903964685251,0.10183561459766517,0.6631877858466544,0.9880480499451738,0.4601181735787864,0.09880500683319338,0.6511246557742266,0.8107763041758318
6,0.12294974008608103,0.10741188585479845,0.6678053598988202,0.9878636980366625,0.5649462840286777,0.10707465925304346,0.6649075949886115,0.7392747698692306
7,0.20860810340939717,0.1080642405423634,0.6789185888324717,0.9608873316914738,0.47285482263053646,0.11025506856949263,0.675646573152922,0.7745147995856249
8,0.21696012055941263,0.12449238870474777,0.6956098328414086,0.9603957375700098,0.32603062133745225,0.11937286075398676,0.6898245907657845,0.8677221561598462
9,0.23562315627133626,0.15197341834042527,0.7122778752456156,0.925031494298765,0.2383934496250289,0.14548832184204163,0.7066619491187496,0.9152196037513608
10,0.15750912954238686,0.19371632403049777,0.730345327315669,0.9548959974891437,0.1491262236794607,0.17699282210742612,0.7224529311898049,0.9573544585302974
11,0.15800604896948012,0.23455816287624381,0.7471048311490992,0.9452791373920238,0.09894784304015605,0.22338381554242662,0.7408433190648719,0.9734422938329328
12,0.18592615599609846,0.2644355688052386,0.760997914372785,0.9298860139772376,0.05996757513625629,0.25868426818891493,0.7559317547649115,0.9839121466150567
13,0.18944942253049546,0.28806742024677345,0.7723266755662492,0.9311150041659988,0.040793858072791817,0.28328176157832513,0.7682996853135823,0.9918283770228066
14,0.31940786048106545,0.2970926194424365,0.7807684694160004,0.880695606851503,0.030729912122496546,0.3049716134236952,0.7784454139430871,0.9938712959026536
15,0.1880016374555781,0.3102897413947833,0.7879947050542887,0.939840843011865,0.025556958454591626,0.30339079081585996,0.7850467464653538,0.9948927470929045
