Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.0857087859671755,0.01180189076714243,0.4946224532867389,0.9878944340058251,0.08937494104783265,0.011860433736417304,0.4817890630222692,0.9795762530853894
1,0.0967533419896323,0.016638424190159425,0.5741027551858103,0.9878944340058251,0.062459792190088965,0.015012418904456582,0.5498949958911693,0.9879775077214059
2,0.10823323641716473,0.03178836647128679,0.6382478960216673,0.9878944340058251,0.048536305977042504,0.025476337989886633,0.6149467019157544,0.9879775111332835
3,0.1343508433791761,0.07091690988254154,0.6879725005837869,0.9878944340058251,0.0325529706318533,0.052313514032237336,0.6670630550460184,0.9880565174600046
4,0.13038939333533964,0.1270428025136383,0.7216207112687874,0.984944851778581,0.023398973618930424,0.10076211572460249,0.7062918198656363,0.9916909150116513
5,0.1626286708951879,0.2074874916908858,0.7428767248760607,0.9875871863189951,0.021356880197968435,0.17650576946237484,0.7342762379652832,0.993323764390721
6,0.16372795552830252,0.27639314976654783,0.7585985313385728,0.9875257301888026,0.015917762146413526,0.25019705079288795,0.7520370976217342,0.9952463105338002
7,0.15691672439964832,0.33223943646395043,0.7711730521369955,0.9865425383234828,0.01123689783699806,0.31051824156589475,0.766063807504843,0.9965631212928344
8,0.18524193916008888,0.3780589449291028,0.7812416486946394,0.9878329852009954,0.007921940848326287,0.3572620850664349,0.7767853672854702,0.9973795468488779
9,0.16596585972880784,0.4130995267601604,0.7891119803361022,0.9869112329838019,0.007358127771767175,0.39791585849708794,0.7854096644000784,0.997616576188685
10,0.17703810259601388,0.44248420447564385,0.7953256713039011,0.9870034087842249,0.005808544237548733,0.42922020920917126,0.7926027996162919,0.9981696393458411
