Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.17522770276826938,0.2724653853979529,0.7526719056798495,0.9890926950398424,0.20397098368312816,0.2775292712687611,0.7587116022011781,0.9799976283135324
1,0.17297146943694755,0.261636733325699,0.7425270527889678,0.9890926950398424,0.15724267825162278,0.2671489687995455,0.7471539453773781,0.9874902871399096
2,0.08874046080011075,0.2525821489879685,0.7363872421986607,0.9890926950398424,0.09220657233428967,0.2568872448977847,0.7390144086717951,0.9878063243298919
3,0.13452108655836034,0.24415312855716975,0.7309518962641607,0.9890926950398424,0.08369045236843578,0.24826331641605726,0.7339381486343447,0.9878063273297069
4,0.07245538626352052,0.23625617917021266,0.7256681167204362,0.9890926950398424,0.0740866696309008,0.2401372343609839,0.7282952264737556,0.98776682082864
5,0.07266836411534254,0.22914679439898464,0.7213675614164718,0.9890926950398424,0.070395056629429,0.23252954175994645,0.7234166498263697,0.9877931565217807
6,0.06478877406908766,0.22262568452544895,0.7178023443151137,0.9890926950398424,0.06955865518499149,0.2257630495494757,0.7193800764811855,0.9878063229696932
7,0.05926831450297191,0.21691378954369106,0.7160855241296815,0.9890926950398424,0.06627479674117086,0.21967741275860775,0.7167777398518541,0.9877799875096621
8,0.06037236896495788,0.21209522213220383,0.7157820029519072,0.9890926950398424,0.06314475175167765,0.2145402889681918,0.7161140193118664,0.9878063241666366
9,0.06299710697492016,0.20833516534885202,0.716196157868038,0.9890926950398424,0.05870938239051397,0.21030353404829472,0.716149768678052,0.9878063209572584
10,0.06666456378890383,0.20567242963812474,0.7176396702479909,0.9890926950398424,0.05425102891790027,0.20711695689940662,0.7169521143001263,0.9878063227601299
11,0.0692363211995948,0.20468795657786049,0.7199471159791069,0.9890926950398424,0.048689668450496056,0.20539711620170292,0.7190952933804268,0.9878721673482244
12,0.08175092161912267,0.20628918064341265,0.7228872318928863,0.988877620560257,0.04136342211928514,0.20606885653404794,0.7217611949605597,0.9886095784956275
13,0.08941226767236254,0.20944110363200832,0.7260827217672843,0.9883860246275971,0.03484588571716838,0.20857189644773994,0.7245422606628882,0.9900580687328614
14,0.11746276766139614,0.2124387164914297,0.7301923963123815,0.968046215005993,0.027349573637406636,0.2128856423390417,0.7282558101821967,0.991519729980521
15,0.10449504370606542,0.21706442757019392,0.7342796164488988,0.9866347189714646,0.02380237130285384,0.2141957162040431,0.7325001774666705,0.9925731787370328
16,0.10709346278695667,0.2260638712558394,0.738138234788937,0.9866347153765429,0.017858215169089177,0.22180265719915146,0.7361965580823632,0.9944562158219029
17,0.11932788711486113,0.2363557257885632,0.7419582934050962,0.9862967451186386,0.013193988433722811,0.23163172482331254,0.7401064686863051,0.9958652110754133
