Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.051944002800055906,0.009169589742756388,0.5239186924756128,0.9910374431462567,0.06690518390484382,0.009392282668116805,0.5064356080583376,0.9843279041975018
1,0.06998220394809243,0.014146257338290424,0.6084357978136381,0.9910374431462567,0.04505826046768475,0.01257115511046257,0.588829231398311,0.9916557305589755
2,0.09478261552315068,0.0289008119980046,0.6624367652097979,0.9910374431462567,0.03484704173067276,0.023151888563820593,0.6456052809014982,0.9916793705667273
3,0.10583376118527121,0.07210860746285938,0.7070013327485747,0.9908719828089234,0.020747645570956104,0.051957022780577934,0.6892509949944324,0.9929912851102755
4,0.11727966786936557,0.15867705893926815,0.7333365541076208,0.9910374431462567,0.01777160037835744,0.12746121620247503,0.7232897819067042,0.9946695977983336
5,0.1340845109785256,0.24285778822349072,0.7521796737764735,0.9910098664233679,0.011528897075861286,0.20716673721648934,0.743799804430892,0.9967379353424549
6,0.11524792281938206,0.30538474098871154,0.7667448037669147,0.9902377116075913,0.00830758078399737,0.2792437049185789,0.7601993699591663,0.9973643520964147
7,0.13439293603559868,0.34944128900426125,0.7770671788793123,0.9909547113338681,0.008082839065794422,0.3289595425433973,0.7724759156909458,0.9973525324190615
8,0.12608875963890534,0.3884281295454776,0.7850701846833671,0.9904307503115354,0.005997224190546816,0.370884848725314,0.7814079553984676,0.9981089530659947
9,0.12316803795025455,0.4182844248332018,0.7916151577162274,0.9903480184991469,0.005596324784653264,0.4048472663511401,0.788635694822397,0.998238963555641
10,0.11997613730743766,0.44087146741432226,0.7968084857432409,0.9888864390362605,0.005402709327230745,0.43244132612274244,0.7949446172663737,0.99815623134568
