Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.0714235198307038,0.011800034164358666,0.4967163388848572,0.9875564595065359,0.22388186289533923,0.011879385521090927,0.49518451107381695,0.8893351397645214
1,0.07701161102339042,0.01355420118996435,0.5508754618318706,0.9875564595065359,0.07284419822234266,0.012861644794227245,0.533692893025666,0.9878458249639736
2,0.10732068001251527,0.01614466687124087,0.5921220966636902,0.9875564595065359,0.061845202022152095,0.015320690384382893,0.5799482444406986,0.9879116693425047
3,0.15030165205599727,0.020396057688368004,0.6277929214715965,0.9875564595065359,0.05100792669454148,0.01868722592935405,0.6144372788532789,0.9884252233715974
4,0.12294808242426646,0.029227089189776106,0.6617346506523574,0.9874950107017061,0.038791450423350964,0.025549770297369268,0.6479854472263592,0.9899922294992249
5,0.17901507307379777,0.05105090112647351,0.6902766486673738,0.9875564595065359,0.029658501664652,0.04282455372181831,0.6791776255728929,0.9917040823378456
6,0.14661211086337012,0.09369744894786354,0.7124857049067164,0.987525735104121,0.022400437962433604,0.07571527147901452,0.702816472180553,0.9935607851666921
7,0.16525997904239464,0.15014613773197052,0.7309763850541504,0.9868190636223727,0.016482977513984975,0.12421249338989081,0.7223289237526168,0.9951541305390467
8,0.16314208325136312,0.20348486367830662,0.7452880635632785,0.9868190665232164,0.014146731335196032,0.18134963878018204,0.739108089147806,0.9959442201295957
9,0.17811601347819553,0.252362177157309,0.757360628340751,0.986511815173705,0.009806939433108857,0.23095887792851214,0.7520468638884215,0.9967869803301788
10,0.17284446275666052,0.2947094531001688,0.7671581099731976,0.9850984769423927,0.007412937171623791,0.2757559364388068,0.7627642982130807,0.9974980590008834
