,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc,lr
0,0.04210531926227111,0.0859207808108346,0.76153159570094,0.9860195740268739,0.19681991619357894,0.032061137753826845,0.6040794530137832,0.9359277377026267,0.0020000000949949026
1,0.05302363979278921,0.2131133355796992,0.843176256415133,0.9824245996953295,0.11754297553492231,0.15666687629734724,0.8148974215792402,0.9859404997328398,0.0020000000949949026
2,0.042820970404879026,0.31248274588980124,0.8781366664919997,0.9888156532693676,0.08587517728715405,0.257522626532491,0.8606299990133612,0.9880599671401642,0.0020000000949949026
3,0.04213112483132876,0.37736389158799166,0.898222786463114,0.9870181750317927,0.06886142741448963,0.3501225363294544,0.8899511218068338,0.9887812527044318,0.0020000000949949026
4,0.04093752859136542,0.43485114021836485,0.9113893220113712,0.9898142602264178,0.0633707748956079,0.4073101976921922,0.9052574967282925,0.9897355596170231,0.0020000000949949026
5,0.0527333914538102,0.47375924863547697,0.9203027500848178,0.9880167819888429,0.06005755273257612,0.4558754651832103,0.916701130416608,0.9901350446931941,0.0020000000949949026
6,0.09047051172863578,0.5028330516096168,0.9258043919348635,0.9826243175154606,0.05653407231067661,0.49149028226441027,0.9234626128649028,0.9907342669665328,0.0020000000949949026
7,0.062726711123203,0.5239446017112184,0.9298728462200763,0.9866187274872673,0.05327663064735176,0.5131566817115165,0.9277343792436322,0.990667685207753,0.0020000000949949026
8,0.0764406129490365,0.5445512801271869,0.9337731758372523,0.9840223720170362,0.05112816731142988,0.5358753646937491,0.9321362774655477,0.9918217375388876,0.0020000000949949026
9,0.350119582980911,0.5471331666204918,0.9315104833233968,0.9780307540832605,0.07115201236880456,0.553529405623768,0.9349747782259283,0.9888922168071503,0.0020000000949949026
10,0.3541023736915267,0.5008891797099067,0.8921328194369473,0.9780307540832605,0.2946089643574584,0.5234006258676437,0.9118072625179721,0.980647383312086,0.0020000000949949026
11,0.3541023736915267,0.46222699900361053,0.858084200765169,0.9780307540832605,0.29942300056805865,0.4810468021866691,0.8747505557237194,0.9806473800050161,0.0020000000949949026
12,0.3541023736915267,0.42901719540256406,0.8279609348999185,0.9780307540832605,0.3129279935262859,0.44469626144156593,0.8420807676688504,0.980647377501564,0.0020000000949949026
13,0.3541023736915267,0.4005121482282859,0.8025151461523546,0.9780307540832605,0.3122987389297964,0.41420599112500944,0.8146812608819926,0.980647379485806,0.0020000000949949026
14,0.3541023736915267,0.3757330982871272,0.780588817234546,0.9780307540832605,0.31324072833687816,0.38785844446068574,0.7913021213924967,0.9806473783051821,0.0020000000949949026
