Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.10575470659620521,0.2340274360533936,0.7480197369834408,0.9880480470443301,0.10875732840075664,0.24448815104122074,0.7553110164632552,0.9718202296232141
1,0.06328237677419314,0.21843553450741804,0.7411032621404939,0.9880480470443301,0.06520444374506047,0.22596801458314486,0.7428027006088561,0.9882408693746564
2,0.06513511970761471,0.20576940604584606,0.7384301090887309,0.9880480470443301,0.06260281052388456,0.21184577840456517,0.7397752663294307,0.9882408690324483
3,0.06737035197613114,0.19529885172397085,0.7374499042242849,0.9880480470443301,0.059839717935392486,0.20032690770925957,0.7379619425101084,0.9882408672531232
4,0.07786477392654241,0.18657793908744494,0.7382167693795588,0.9880480470443301,0.056305720967638556,0.1910144959182111,0.7381680143750547,0.9882408735321708
5,0.07277508066797102,0.17901288987077774,0.7386679215764811,0.9880480470443301,0.05634386599761632,0.18269445516725455,0.7383568549736687,0.9882408694445108
6,0.0790790860775605,0.17469376143114201,0.741844123802079,0.9880480470443301,0.04817653136174492,0.17705162404952077,0.7405325147920421,0.9882408710142727
7,0.09604281056986524,0.17339134731052672,0.7460327291575086,0.9880480470443301,0.041997347007441344,0.17406826495195754,0.7445267547155029,0.9882408744567606
8,0.12130662376116537,0.1757838732457972,0.7507306412423221,0.9880480470443301,0.034614934867331554,0.17498278405548587,0.7488224087243894,0.9882408688228851
9,0.1253995705635957,0.18093437460253242,0.7558139599416759,0.9880480470443301,0.027601904564240654,0.17895448351370707,0.7535030039019754,0.9882408697474748
10,0.1607795210299552,0.18834328083300564,0.7609503785432178,0.9880480470443301,0.022104149876115243,0.1847485407312359,0.7587770824891309,0.9882408695143652
11,0.15447575791909784,0.19742733475271707,0.765727512669145,0.9880480470443301,0.018268782212307766,0.1934770587450823,0.7635384228140015,0.9882408688927395
