Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.13072078655711017,0.011748341369740893,0.5027944890003173,0.9878637047357067,0.19486656887899373,0.011385920096705186,0.4939817796726292,0.899250728757685
1,0.0843665437165609,0.013642681458487708,0.5520435047247818,0.9878637047357067,0.06939595697506254,0.012790261924903451,0.5345668809293447,0.9881355242921891
2,0.12972967381741546,0.016840673114469306,0.5958201930402564,0.9878637047357067,0.05830670891980631,0.0156490991285695,0.5829981918405035,0.9882145347065703
3,0.09130186991176689,0.022138778827749103,0.6353982980358922,0.9878637047357067,0.047739071518795355,0.02007360982771632,0.6213270143050993,0.9881881992928472
4,0.1698234907935489,0.03086274933225265,0.6718889482358957,0.9878637047357067,0.034290662298550954,0.026650658270821175,0.6565167510698333,0.9882277017996549
5,0.14672310560796104,0.042414485310573825,0.6995844131303969,0.9875871814512915,0.026250911596675613,0.037203592354943464,0.6883337658109454,0.988912438940844
6,0.15827469012931542,0.05743577804477196,0.7206158252979425,0.9877715315284621,0.022433070515296274,0.049654797519148565,0.7110088630366574,0.9932710904543615
7,0.1634493176623468,0.08836718864129334,0.7372490338866464,0.9872799301017802,0.016904631422794615,0.07156946003651707,0.7298525958494724,0.9951672997073565
8,0.18391923330550033,0.14554648237627332,0.7495397610166536,0.9878637047357067,0.015229053445759057,0.11818050613358237,0.7440524160139094,0.9954569973331653
9,0.1698896339874603,0.21117072668068823,0.7601668352952116,0.987556455217536,0.01012442440541747,0.1812145071176844,0.7552529150837098,0.997010840292113
10,0.15789856387253462,0.26143486570677577,0.7692013464827551,0.9865118153092242,0.008475250003031376,0.2397313825339222,0.7651660224037656,0.9973005389987027
11,0.18260686345981936,0.3058638574286138,0.7771110478738825,0.9875257344778025,0.005404442207255032,0.2849001805258112,0.7735938678639722,0.9983671633422809
