Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.2567948393584814,0.1531755440922605,0.5951873520740874,0.9890005223435419,0.7458380251342,0.2539123005044882,0.509207040230696,0.673365551001302
1,0.23613727455073671,0.13435431818281826,0.6418857301849519,0.9890005223435419,0.54096108150373,0.14223641618475966,0.6255354067503541,0.7542610129337218
2,0.28151183271183194,0.12860707071004795,0.6602447694500284,0.9889697979411269,0.4870699493295514,0.14214744688945397,0.6652631871847668,0.7601119268489411
3,0.3655795111923052,0.11269327626216026,0.6491227292075414,0.9884474764687896,0.4752792844302901,0.13389815841200878,0.6688904340289622,0.766471633229417
4,0.3080913376345936,0.1032170111845524,0.6528482760347104,0.9643285066996404,0.4382672661953802,0.11488839968777406,0.6518081139135349,0.7713049982255786
5,0.2634561841433384,0.10612281995946539,0.6705463788866627,0.9763726300093261,0.38099481523628304,0.10683465560818106,0.6641803156992947,0.788349008657222
6,0.321220831364374,0.1121246678874354,0.6832668613383205,0.9344332848993773,0.341614381672923,0.12216497889853288,0.685319421689221,0.8244721399588428
7,0.7655228195159077,0.08084847254318463,0.682606974455546,0.5385442564783182,0.28317641548545147,0.12268892553009716,0.6943534443288079,0.8677181395463014
8,0.132070389289909,0.07081074431988633,0.6797376264642233,0.9861123863957088,0.3875148602036598,0.06893443663637015,0.6710546068397983,0.813787832101833
9,0.16868581201149893,0.07946287998535023,0.7040782693538753,0.9487510266441587,0.22778612357443206,0.07682727747702228,0.6947340087804501,0.8936657338038075
10,0.47453361822902673,0.0875416201076266,0.7137732590021697,0.7735889630152575,0.19695631724918988,0.09068691039647925,0.7155889617338401,0.9277537600953474
11,0.15132963476442693,0.10295406587809451,0.7258863203385703,0.9507174195992613,0.17131820071656356,0.0954251615669369,0.7179869294651772,0.9318239649905106
12,0.18054988957035248,0.14941242378065764,0.7441441663916468,0.942728969938514,0.03939773537042304,0.13638216355653004,0.7372396805910505,0.9918595738642636
13,0.31831730089400206,0.18067367600747092,0.7579930637125765,0.9078870623471473,0.01940309090046551,0.18039905444579826,0.7533416281338412,0.9956753999032734
14,0.23815027243655834,0.2069084006113717,0.7695055940856135,0.9364303929170573,0.014048797069190872,0.19794011311626894,0.7648831081887718,0.9969473313175368
15,0.27499240114801904,0.2339145854899758,0.7796238120237239,0.9322825468025673,0.008026993671430716,0.22839621171124017,0.7759406739323232,0.998473679525074
16,0.3735870924111932,0.24971399422359894,0.7877826909665545,0.9114204065043077,0.006839693588148059,0.2496742574472944,0.7849168486948142,0.9987280670391394
17,0.40787154747073096,0.2589717834004866,0.7943157877032613,0.9086244474264006,0.004935608496446436,0.260264749246164,0.792265092832264,0.9987280728009723
18,0.30854287758860116,0.27025349489513784,0.8000824284538145,0.9340645882923431,0.0037179510516032323,0.26733839068361837,0.7980584984091335,1.0
