,val_loss,val_auprc,val_auroc,val_acc,val_false_negatives,val_false_positives,val_true_negatives,val_true_positives,val_precision,val_recall,loss,auprc,auroc,acc,false_negatives,false_positives,true_negatives,true_positives,precision,recall
0,0.03692208849584673,0.005928470422047195,0.5188788322784129,0.9944545557278609,0.0,133598.7203149473,1.0,760.3167252254159,0.005661096883533143,1.0,0.04970715353140118,0.005715957730803069,0.504958519409391,0.9894501945155986,0.0,55295.44747321728,0.936501601066773,322.2910948031096,0.005708830147530982,1.0
1,0.041729048428284204,0.007995636782919235,0.5811965523628833,0.9944545557278609,0.0,290189.65161071834,1.0687042289294333,1654.316725225416,0.005668985222799071,1.0,0.03452180300116526,0.007316404785547119,0.5617375935564055,0.9942669985549307,0.0,211884.79651484502,1.0,1217.8785547764403,0.0057143798361603045,1.0
2,0.04115480396090608,0.013161957058111746,0.6243345368722449,0.9944545557278609,0.0,446768.7203149473,13.0,2548.316725225416,0.005671741416705351,1.0,0.029917796262575142,0.0112496797723857,0.609580000128414,0.9942669995914252,0.0,368473.856475476,9.208238463701594,2105.610355681746,0.005681217435928954,1.0
3,0.054140677533598136,0.02579918054331029,0.6658603342129588,0.9936714168528076,0.0,603260.7203149473,112.0,3442.316725225416,0.005673923120281874,1.0,0.022875709118840883,0.022406209396579457,0.6491309171602592,0.994412138909019,0.0,525017.9070202016,62.4168216329974,2993.3512277868995,0.005668587852150798,1.0
4,0.06068588585873863,0.06482651060596831,0.6989905240750407,0.9944545557278609,4.179401430808958,758638.5577615036,1325.1625534436778,4332.137323794607,0.005678084576483913,0.999048293600719,0.01742464909966583,0.04671774143495795,0.6852546061788132,0.9954009023206808,0.0,681188.6372699317,482.18765591124736,3887.8501437785176,0.005674714305123228,1.0
5,0.05813777596149528,0.13661499900715532,0.7230942284622357,0.9940312383580924,10.793548660204038,912666.9921263176,3887.728188629725,5219.5231765652115,0.0056865029032464945,0.9979370516316329,0.012489625427040367,0.11030852800175728,0.7130216098886928,0.9967252973827242,10.0,835489.0659204093,2753.083572964196,4791.52557624797,0.005702099731691502,0.9979142860527171
6,0.06555520311655247,0.20049383322888203,0.7415759288042965,0.9944333901873835,19.449011556533886,1061602.080684079,11543.639630868222,6104.867713668882,0.00571775261552187,0.9968332326548957,0.009578340514509927,0.17453515839161582,0.7329151808844094,0.9972786424669091,12.0,987963.6304665318,6888.151271328658,5664.893331760992,0.005700825805727996,0.9978839143196786
7,0.06708596611997647,0.24359334170621522,0.7561182158113319,0.9892054345733613,30.936163908055708,1205063.710367015,24673.0099479321,6987.38056131736,0.005764968097829682,0.9955948585403797,0.007954795227478625,0.2296474987125653,0.7491406209723678,0.9977775601005897,28.0,1133529.1475339944,17899.827837698092,6556.699697929045,0.005750615185704672,0.9957443422206201
8,0.07835596610313723,0.2860525973068337,0.7685641607831285,0.9943910591064287,79.3876730305211,1332932.8439232951,53394.8763916522,7832.929052194895,0.00584213558687507,0.9899990775338611,0.005630386316066363,0.2641054109233762,0.7632632626410483,0.9982129809573939,35.0,1274445.4802202487,33570.35868431317,7447.8361650595525,0.005809543399363998,0.995319815088451
9,0.07428460532959978,0.32996439492475904,0.7783185566924485,0.993163440096607,149.32066206662998,1435766.8332557254,107151.88705922195,8656.996063158786,0.005993408882944038,0.9830578347041282,0.004033785614601558,0.3104179309071046,0.7734264369569518,0.9987300402613847,125.0,1381831.1252097716,82790.77188653743,8236.77797331253,0.00592482554691572,0.9850440752135454
10,0.07819488960594356,0.3671431856409125,0.7860684545015,0.9939889087910344,213.4296660034712,1524427.7411844388,175081.9791305084,9486.887059221945,0.006184779314174211,0.9780174339649735,0.0027352205468267913,0.35043474297115,0.7823724396950779,0.9991110304419539,174.0,1480775.9701194677,140432.6000145139,9086.104935639836,0.0060979852574891726,0.9812021262851895
11,0.07612346374679595,0.39435458187830263,0.7925462393076803,0.9931634375734454,297.4306819624942,1623907.351394827,232193.36892012024,10296.886043262923,0.006300876986838416,0.9719378924519183,0.003651019627031654,0.38250947627197324,0.7893152942354816,0.9987663235122514,263.0,1571502.6115258664,206295.75213853538,9892.311405219569,0.00625498602596448,0.9740939108322048
12,0.07994270198895889,0.4211590516258395,0.7981470460886274,0.9939254096464406,390.9581340219278,1712771.4140033019,299920.3063116454,11097.358591203489,0.006437478809739793,0.9659863388927432,0.0021975289495626466,0.4074240493415291,0.7950675678877774,0.9993196666077946,335.0,1670066.0719255435,264341.2436433567,10696.35950072116,0.006363541672996904,0.9696235210991629
13,0.08309432229677102,0.4439816885710479,0.8025320572558988,0.9939254134311829,516.9776065698684,1783950.4943910595,385332.22592388775,11865.339118655547,0.006607218116279927,0.958267527051891,0.0021581620465335335,0.4333786822900147,0.8003545164324456,0.9993287371501685,448.0,1748934.5491613676,342048.0278757971,11493.098032456754,0.006528194245983009,0.9624741564829576
14,0.08256836150618839,0.4623303400825769,0.8060978481162288,0.9940524079356282,662.3322186005164,1854391.7998984042,471481.9204165432,12613.9845066249,0.006756274043903886,0.9501278171772245,0.0027848826180867856,0.4538898350042674,0.8044656979181135,0.9991745285640561,594.0,1818266.217373162,429300.6016201163,12247.856076343218,0.0066905654364135675,0.9537355841703304
15,0.08347199439557103,0.47682027017081646,0.8090960918653477,0.9940735722145249,813.9505566608814,1934910.2716843754,547554.448630572,13356.366168564535,0.006855518553326836,0.9425756583007714,0.0034448646857587143,0.47010922057548027,0.8077157200670154,0.9987663260415789,738.0,1896174.398488738,507982.1596077613,12999.116973122034,0.0068084784170724735,0.9462672206782999
16,0.08254301887653231,0.4921849558003512,0.8118368554734984,0.9943698935659512,959.587224315286,2005377.0421199678,633678.6781949794,14104.72950091013,0.006984336003359954,0.9363107143008366,0.0018504044960141641,0.48472774563299903,0.8104376443219274,0.999501089350356,898.0,1968043.682489863,592711.8945473018,13725.098032456754,0.006925382105131404,0.9385807237446133
17,0.08496823109043283,0.5068136916729606,0.8145318552369122,0.9937772468260401,1096.094187867756,2065175.3304830038,730471.3898319434,14862.22253735766,0.0071451761354731904,0.9313263818618481,0.0007589153599822749,0.4998810762216666,0.8132011481371874,0.9997006542590363,1023.0,2038742.5359174157,678603.3426373607,14494.796514845018,0.007059206740007641,0.9340664951740895
18,0.08617893471971362,0.5195226051591119,0.8167969751977721,0.9943487267638931,1259.9179613088938,2108410.5288066715,843827.1915082758,15592.398763916523,0.007341043906266568,0.9252499862820955,0.0009347068022842342,0.5136313119821918,0.8157535763632887,0.9996915831759768,1171.0,2088091.6196990176,785839.0269414636,15247.028429140322,0.007248735161183527,0.9286669728006323
19,0.0881120017332893,0.5296063402517277,0.8186185277598842,0.9944122233853253,1455.6206239681667,2159123.815518774,949704.9047961732,16290.69610125725,0.007488550060159686,0.9179889244047819,0.0020802886507582962,0.5249686312055418,0.8177349021720937,0.999383164555796,1354.0,2132193.64882664,898334.5653625305,15951.460880450657,0.007425443544998699,0.9217497856085869
20,0.08563956169217808,0.5362115438521496,0.820033989136121,0.9942428977999251,1643.1931168776193,2231840.6934343646,1033579.0268805824,16997.123608347796,0.00755818785692851,0.9118572572635786,0.004248473943642967,0.532528175826814,0.819217676882342,0.9987028259308349,1562.0,2196402.445141919,990720.3249575922,16633.904970110398,0.007516145897592148,0.914147519784908
21,0.0852295475761311,0.5449969778818669,0.8215862942383836,0.9939889062678728,1809.6278626762055,2277356.9044998516,1144653.8158150956,17724.68886254921,0.007722904912181867,0.9073692055336533,0.0015173143585990659,0.5408966997699256,0.8208338565318345,0.9994738771825488,1737.0,2253713.4326327345,1089993.887843685,17359.354593202042,0.007643489593881065,0.9090321005352596
22,0.08557412910599191,0.5532771890600332,0.8230814524494824,0.9934809257269299,1969.0456334927824,2321376.025102654,1257225.6952122932,18459.271091732633,0.007889136294491915,0.903619033887718,0.0008653139044649678,0.5494227473255615,0.8223405415778299,0.9997097253420959,1893.0,2300022.1759540634,1200276.2352343544,18097.263881203566,0.00780669082788162,0.9052960417976774
23,0.08323875461228664,0.5604689763340484,0.8244558894547954,0.9940735696913634,2129.0830969817553,2362493.430300978,1372699.2900139694,19193.23362824366,0.008058683512587227,0.9001540409359505,0.0013458910184826949,0.5568089482162245,0.8237028317644004,0.999573658014832,2055.0,2340361.320195212,1316534.4589754988,18822.89589891055,0.007978402100826707,0.9015629141018354
