,val_loss,val_auprc,loss,auprc,lr
0,0.05228176930614615,0.04712501752675949,0.1531546364831471,0.025258345392917082,0.0020000000949949026
1,0.04327612901294341,0.13946516345200577,0.053914643705376686,0.08708873185749313,0.0020000000949949026
2,0.04430045721281259,0.24906282363500762,0.04613021822868227,0.19573601673277913,0.0020000000949949026
3,0.0381756087327802,0.3411625893036953,0.041952264064913154,0.29762718541884586,0.0020000000949949026
4,0.03852437228723391,0.4082738363399986,0.03950358900872925,0.375823008414161,0.0020000000949949026
5,0.041194717336953096,0.45741669845861993,0.03701091485696646,0.43547480881392064,0.0020000000949949026
6,0.03714653911582965,0.4942959151404666,0.03615175149395214,0.47638500201296935,0.0020000000949949026
7,0.03510259245135432,0.5262207214599458,0.03466017946004153,0.5126251037433245,0.0020000000949949026
8,0.035539339903916174,0.5500798904898163,0.03406479098124349,0.5389676230207247,0.0020000000949949026
9,0.03538042995940622,0.5698824275008976,0.032668869545082226,0.5604143365940646,0.0020000000949949026
10,0.034257524053372526,0.5881991362366963,0.03163833515129611,0.5790039563771114,0.0020000000949949026
11,0.03562515214359842,0.6035654031280417,0.03172512907190365,0.5964815068354994,0.0020000000949949026
12,0.035126152329360026,0.6161688205746803,0.030479342051859294,0.6102338844830543,0.0020000000949949026
13,0.03588616713934132,0.6273629841081677,0.030239690150476308,0.6216494738992799,0.0020000000949949026
14,0.035718690488137424,0.6377513422231749,0.030050574696294366,0.6332960767723325,0.0020000000949949026
15,0.03559279947113659,0.6462965417293962,0.030067604756462717,0.6421159835201828,0.0020000000949949026
16,0.03547191000593291,0.6546615145271687,0.0294676451356815,0.6508644740868857,0.0020000000949949026
17,0.0353617600095277,0.661801391479282,0.028924770091614344,0.6585375845451462,0.0020000000949949026
18,0.03823286556607715,0.668898108704542,0.02900890803798632,0.6656785413702391,0.0020000000949949026
19,0.035270660836163564,0.6756014871173498,0.029205438411079584,0.6725017786791918,0.0020000000949949026
20,0.03321264325640166,0.6816503666869557,0.029248832812760164,0.6787768518609748,0.0020000000949949026
21,0.03776261913229634,0.6874738338109331,0.02769196073309374,0.6847369920465718,0.0020000000949949026
22,0.3541023736915267,0.6836152087673113,0.0803400407636802,0.6884213187931415,0.0020000000949949026
23,0.3541023736915267,0.6567376507526151,0.311927387092842,0.6700751892733299,0.0020000000949949026
24,0.3541023736915267,0.6319794414618164,0.31192738477789306,0.6442629270575442,0.0020000000949949026
25,0.3541023736915267,0.6090982376112537,0.31192738564335326,0.6201184880442865,0.0020000000949949026
26,0.3541023736915267,0.5878873741243422,0.31192738892912136,0.5981013654633377,0.0020000000949949026
27,0.3541023736915267,0.56816952323066,0.311927386466483,0.5779996203674064,0.0020000000949949026
28,0.3541023736915267,0.549791693461258,0.3119273854181418,0.5589871174802327,0.0018000000854954123
29,0.3541023736915267,0.5326210810487227,0.3119273861182485,0.5409719027750054,0.0018000000854954123
30,0.3541023736915267,0.5165420063650963,0.31192738264582504,0.5244202563695386,0.0018000000854954123
31,0.3541023736915267,0.5014530829095736,0.3119273869661813,0.5088586466516944,0.0018000000854954123
32,0.3541023736915267,0.4872651640076539,0.31192738521244207,0.4940750207773692,0.0018000000854954123
33,0.3541023736915267,0.4738995244111609,0.31192738264582504,0.4805578909957306,0.0018000000854954123
34,0.3541023736915267,0.46128632880885706,0.31192738942531845,0.46753977999609203,0.0018000000854954123
35,0.3541023736915267,0.4493635057903036,0.3119273851261275,0.45518065530574914,0.0018000000854954123
36,0.3541023736915267,0.43807561133992107,0.31192738297653205,0.443705167970146,0.0018000000854954123
37,0.3541023736915267,0.4273729833843276,0.31192738149198834,0.4327474708919822,0.0016200001118704677
