,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc,lr
0,0.07837417372147978,0.009226708981121596,0.5402610374554193,0.9922236934314099,0.08202133856984788,0.00887484484922807,0.5230850721912803,0.9751155950180331,0.0020000000949949026
1,0.0673729970035452,0.010563298058280046,0.5775854752838493,0.9922236934314099,0.05247562781556271,0.010162195615701154,0.5660288671708912,0.9916714895638717,0.0020000000949949026
2,0.06715548891773845,0.012757299156042222,0.615878002522088,0.9922236934314099,0.048316762679683815,0.011830848532485805,0.6022866009979895,0.9916898759543875,0.0020000000949949026
3,0.07235622773110906,0.017288534555024535,0.6592239204185203,0.9922236934314099,0.04115296389824417,0.015510479918662105,0.6433375093549276,0.9917082606249749,0.0020000000949949026
4,0.08404446683187977,0.027117409572636426,0.7030753441238782,0.9922236934314099,0.03299087919561604,0.022549532045894254,0.6843614718909714,0.9917358384820532,0.0020000000949949026
5,0.07134025661036875,0.046474358935986504,0.741975112358992,0.9908173433366317,0.024825384873741124,0.03769809789358723,0.7253332506966731,0.9926826778147302,0.0020000000949949026
6,0.09836367210515046,0.08531189047682766,0.7737075873039796,0.9922236934314099,0.01748154802060749,0.06552870074996976,0.7590669227458664,0.9947877854916174,0.0020000000949949026
7,0.09319400156199104,0.14279481036863448,0.797812727371799,0.9918100604704877,0.014589681595411292,0.11623577095092379,0.7869004030813631,0.995495617975956,0.0020000000949949026
8,0.10397247428445529,0.224394007511363,0.8181253922529997,0.9913136969726658,0.009770470676569548,0.18986571422034326,0.8088793346320641,0.9966722755357699,0.0020000000949949026
9,0.09838776001219794,0.2912322113562861,0.8337404984736743,0.991727334864482,0.008844864304538125,0.2632807551856715,0.8269270024004357,0.9970215953120856,0.0020000000949949026
10,0.1143650847562964,0.35272435639805544,0.8467476412131248,0.991727334864482,0.006271604778877069,0.32428877251458765,0.8408028055266145,0.9978948986686024,0.0020000000949949026
11,0.10159595922118855,0.40340029712073616,0.8572062283142918,0.9847782902730213,0.005514554313270294,0.38216463269996526,0.852405760602483,0.9983177600444061,0.0020000000949949026
12,0.11462515885716712,0.44623371359135916,0.8659988987690403,0.9915618836524706,0.004572334646408973,0.42660261893032847,0.8620805804682538,0.9984924168359803,0.0020000000949949026
13,0.1034999096668729,0.48341173282685773,0.8733556555407793,0.9881700835111202,0.0038960636379540463,0.46701414055047896,0.8698674185463005,0.9988509305083466,0.0020000000949949026
14,0.11785785609290428,0.5153885619439958,0.879694246519961,0.9919755166133929,0.0034280721687473007,0.5005293896436225,0.8768367995182044,0.9988233523027896,0.0020000000949949026
15,0.12192243272543427,0.5439399380623939,0.8851714548805862,0.9914791531155711,0.0028563269142311983,0.5307633874011612,0.8825729330631706,0.9990347835109438,0.0020000000949949026
16,0.11469854552774615,0.5687916515522016,0.8899370399553361,0.9904037005139218,0.0026452358209731156,0.557357557545387,0.8877070126173151,0.9991267086298341,0.0020000000949949026
17,0.12327594736074471,0.5900747892400589,0.8939380343192307,0.9913964176477776,0.0030318684301170956,0.5804550807033081,0.892143276497446,0.999099130050594,0.0020000000949949026
18,0.12172179197748317,0.6073786720860328,0.8973812762670056,0.9872600954940665,0.0032668107014596362,0.5995895050810361,0.8957699053165845,0.9990163970524857,0.0020000000949949026
19,0.12471735204029447,0.6236850467050099,0.900605760568976,0.9918100604704877,0.0027024635670683224,0.6159036020195147,0.8991480675295125,0.9990531686867156,0.0020000000949949026
20,0.12383760750530415,0.6391782759042232,0.9034244933324015,0.9920582422193985,0.0025126004866957495,0.6320296243818987,0.9021601408650705,0.9991542857521486,0.0020000000949949026
