,val_loss,val_auprc,loss,auprc,lr
0,0.05310983780979075,0.19667641046531953,0.1236710218432186,0.06900503383718627,0.0020000000949949026
1,0.04784151779988824,0.36346042937734346,0.043502334241539424,0.2899733967463562,0.0020000000949949026
2,0.05175210291935294,0.46075796017942966,0.036681703230786955,0.41350759886004207,0.0020000000949949026
3,0.042515996705375377,0.5237340854269934,0.033891343100086506,0.494338947750116,0.0020000000949949026
4,0.03801724109266698,0.5663670894388717,0.03174364327355095,0.5453921582849969,0.0020000000949949026
5,0.03716989890944763,0.5996914465365021,0.030486719835537315,0.5845460742098559,0.0020000000949949026
6,0.03906663580471548,0.6259280656754006,0.029038823587360024,0.6142072997518411,0.0020000000949949026
7,0.03706104500137012,0.6467803256202653,0.028513509953086952,0.6363747581914466,0.0020000000949949026
8,0.040429456378585304,0.6634318417647606,0.027807860176809435,0.6559563490215735,0.0020000000949949026
9,0.047554243737669886,0.6766550896504407,0.027361895442424008,0.6705244087456733,0.0020000000949949026
10,0.036098705633689075,0.6886757423069655,0.026962253325323184,0.6826148892953824,0.0020000000949949026
11,0.0365310077889727,0.6994833278041745,0.02636603320722421,0.6944253497366484,0.0020000000949949026
12,0.03510196502754788,0.7088167832262958,0.026184066266850534,0.7046165481805523,0.0020000000949949026
13,0.0365330992413107,0.7172266293219614,0.026046572592041357,0.7130583211114377,0.0020000000949949026
14,0.036789772351666174,0.7247474985325529,0.025168016928380898,0.721054878102263,0.0020000000949949026
15,0.0375780176869083,0.7315387036811336,0.0249348294767947,0.7282016719124551,0.0020000000949949026
16,0.03877314642616344,0.7375896961502812,0.024544489387070722,0.7349998974643487,0.0020000000949949026
17,0.04091833218188507,0.743187888596666,0.024253356099811097,0.7407065235200779,0.0020000000949949026
18,0.036180591492333145,0.7483461268985726,0.024063637026430402,0.7458317527912063,0.0020000000949949026
19,0.037378740861408515,0.7531638765777922,0.02370664749408572,0.7510908634753348,0.0020000000949949026
20,0.040049618626594105,0.7574018010936956,0.023449033909987854,0.7551581622842098,0.0020000000949949026
21,0.0391412039045769,0.7614534471904967,0.023298012463576767,0.7595462310975195,0.0020000000949949026
22,0.04284362292245223,0.7652295141941967,0.02276483884832714,0.7634695288520315,0.0020000000949949026
23,0.04785483237832583,0.7685610623637764,0.022715613849338966,0.7668316632610759,0.0020000000949949026
24,0.041620500124239485,0.7719869028671977,0.02206840799913474,0.7703953144426428,0.0020000000949949026
25,0.043549558104263086,0.7750275209084799,0.022231554334661473,0.7737371244661455,0.0020000000949949026
26,0.043630917262883394,0.7778024424186647,0.022391455719524406,0.7763348294937872,0.0020000000949949026
27,0.04045559208873985,0.7807086678305524,0.02146140111046376,0.7794418288714872,0.0020000000949949026
28,0.03858179336855315,0.7834971797949591,0.021584696311431346,0.7820152068596615,0.0020000000949949026
29,0.0404045512337652,0.7862757188201974,0.020962596344741968,0.7849480038414542,0.0020000000949949026
30,0.04234845446982011,0.7889027094588633,0.020699538798430415,0.7875138372442451,0.0020000000949949026
31,0.04702547226328643,0.7915454972330768,0.01998680243182935,0.7904351397913764,0.0020000000949949026
32,0.04649780040869308,0.7937674968928807,0.020606271478459188,0.7927887710775238,0.0020000000949949026
33,0.045955200959071414,0.7960766084017524,0.019831741001297285,0.7949346385849329,0.0020000000949949026
34,0.04756387297026121,0.7982255785746657,0.019638277166763165,0.797382956091946,0.0020000000949949026
35,0.04849437131542346,0.8002781782270264,0.01975958739354685,0.7992359715290007,0.0020000000949949026
36,0.044860534669040136,0.8023229077806582,0.01947381412670585,0.8012563512864392,0.0020000000949949026
37,0.04324295504112782,0.8044151960672531,0.019298515525609954,0.8034381118779472,0.0020000000949949026
38,0.04943415823864834,0.8063756444865128,0.01892955025504088,0.8055436623669647,0.0020000000949949026
39,0.04985492686266081,0.8080711472598716,0.019384624212392024,0.8070723106076493,0.0020000000949949026
40,0.04608057369557099,0.8100168796173227,0.01836637272683096,0.8090839806023898,0.0020000000949949026
41,0.0545904708418728,0.811640218391327,0.018795075647692755,0.8108855565047708,0.0020000000949949026
42,0.048709396536186535,0.813252554162191,0.018473200755120888,0.812465990365662,0.0020000000949949026
43,0.04832536705241533,0.8148597767068784,0.018663921881471673,0.8141176500792102,0.0020000000949949026
44,0.048748525120697384,0.8164025899033978,0.018008618089123483,0.8156962624330837,0.0020000000949949026
45,0.06369025704097218,0.8179905653023687,0.017417850497552113,0.8172120117688239,0.0020000000949949026
46,0.050392918942512174,0.8192506269563904,0.018556411062611806,0.8185882275954863,0.0020000000949949026
47,0.049332492505870754,0.8207949127340498,0.017164832189144764,0.8200436246366406,0.0020000000949949026
48,0.05191984536308168,0.8223311251357855,0.01693514500171763,0.8216394007107413,0.0020000000949949026
49,0.04998003458074105,0.8236761617403391,0.01744022077418854,0.8230576428367326,0.0020000000949949026
50,0.054172075561840935,0.825200291946069,0.016627465167982896,0.8244815276832578,0.0020000000949949026
51,0.05139217399228502,0.8266175550830704,0.016523633337690424,0.8259671283260077,0.0020000000949949026
52,0.054983546576437205,0.8280706845383123,0.01622078244709224,0.8273569897463905,0.0020000000949949026
53,0.05201532645513727,0.8294582433131061,0.016240084945348995,0.8288463581769414,0.0020000000949949026
54,0.06146324980542926,0.8307860572228108,0.01591461120696038,0.8301020572884155,0.0020000000949949026
55,0.05725222458354409,0.8320723569676479,0.016048094256906266,0.8314308789920988,0.0020000000949949026
56,0.0520490180002665,0.8333185978437675,0.016213403735406466,0.8327061186440848,0.0020000000949949026
57,0.05269995292173246,0.8346078880108924,0.015810044345362727,0.8339537082981534,0.0020000000949949026
58,0.05415867280580709,0.8358309488704111,0.015686126924444446,0.8352980227839573,0.0020000000949949026
59,0.05380392310540474,0.8370816765227717,0.015337839537897333,0.8365662811623062,0.0020000000949949026
60,0.056269105377764965,0.8382387890629076,0.015504179721744277,0.8377328255646227,0.0020000000949949026
61,0.05503077430560194,0.8393587854086151,0.015097290713146208,0.8388731770574335,0.0020000000949949026
62,0.05447987969624355,0.840451008430231,0.015039984356223262,0.8399387188840725,0.0020000000949949026
63,0.05732576184410736,0.8413754765183145,0.015504714356672741,0.8409694426353417,0.0020000000949949026
64,0.07054877671202381,0.8421028124398044,0.015236223678119554,0.8418663724251074,0.0020000000949949026
65,0.05946147503003564,0.8426539428414569,0.016872480049435142,0.8422222810651562,0.0020000000949949026
66,0.05916685403680118,0.8437139037271114,0.014668340168680176,0.8431954689423362,0.0020000000949949026
67,0.057067997240667315,0.8448348250221487,0.013979772702684898,0.8443502524673012,0.0020000000949949026
68,0.05645428904257261,0.8459960583657687,0.013587281855300339,0.8455075221370084,0.0020000000949949026
69,0.06064608494355385,0.8470043177278023,0.014125341743671735,0.8465459971463528,0.0020000000949949026
70,0.05861892247401789,0.8479469626017,0.0139693993083683,0.8475333470109366,0.0020000000949949026
71,0.05878647029467205,0.8489015379755802,0.013898128262450784,0.848476037105451,0.0020000000949949026
72,0.0639500463260879,0.8498920757112947,0.013672794067214077,0.849404685269784,0.0020000000949949026
73,0.06113663913915724,0.8508106954254407,0.0139831929018198,0.8504021032972183,0.0020000000949949026
74,0.0598040224926813,0.8516857023841016,0.013752372352836478,0.8512915730812378,0.0020000000949949026
75,0.0656677031278296,0.8526476821738468,0.013173962675748175,0.8522305676256032,0.0020000000949949026
76,0.07842235638698555,0.8535163513147976,0.013407379800405066,0.8531608240848622,0.0020000000949949026
77,0.06341186451856051,0.8543604308077501,0.01342334566060976,0.8539230964067319,0.0020000000949949026
78,0.06192509010780119,0.8552004758388382,0.012997066185099675,0.8548196899349466,0.0020000000949949026
79,0.0643124422552304,0.8560377375937185,0.013157742119361266,0.8556465975859948,0.0020000000949949026
80,0.06555268170634951,0.8568422748510629,0.013009930870023952,0.856504123519417,0.0020000000949949026
81,0.06152205311527754,0.8577207049281625,0.012565741079899235,0.8573304795485496,0.0020000000949949026
82,0.0638500276341447,0.8585965630773396,0.012195122824639816,0.8582093046792982,0.0020000000949949026
83,0.06379827681876048,0.8594484695755891,0.012073353090615222,0.8590887759473604,0.0020000000949949026
84,0.0595046114323455,0.8601658025591679,0.01335151243652672,0.8598212927623864,0.0020000000949949026
85,0.062076907309607667,0.8609206527798909,0.012487061471938366,0.8605963568672518,0.0020000000949949026
86,0.08957071178969807,0.8616229139427618,0.01249336812399275,0.8613310880936794,0.0020000000949949026
87,0.06230936173388401,0.8621726585215429,0.014175935444769546,0.861856440584681,0.0020000000949949026
88,0.06663650331703178,0.8629961076648454,0.011599259642263006,0.8626133740574632,0.0020000000949949026
89,0.06484946845020882,0.8636844805526429,0.01216967736571673,0.8633820933376131,0.0020000000949949026
90,0.06986315148529718,0.8644480740140721,0.011492479831621542,0.8641287134249998,0.0020000000949949026
91,0.07243558477971922,0.8651299329963015,0.011968742380300474,0.8647645208483385,0.0020000000949949026
92,0.06680608331196022,0.8658842702147155,0.011193050826745857,0.8655533477660191,0.0020000000949949026
93,0.06528936094279367,0.8666541471866069,0.011104552926523764,0.8663103180967574,0.0020000000949949026
94,0.06469977337355325,0.8674085767582931,0.010954076625383263,0.8670792752107963,0.0020000000949949026
95,0.06953987453013546,0.8681697678442175,0.010726703615344467,0.8678417608552141,0.0020000000949949026
96,0.06778298113843462,0.8688128211313982,0.011687739507106802,0.8685202871418277,0.0020000000949949026
97,0.07227519047613139,0.8695770137343836,0.010192140970645623,0.8692286521729135,0.0020000000949949026
98,0.07066809839037864,0.8702418459897415,0.010763626330894123,0.869944549996371,0.0020000000949949026
99,0.08444856977079411,0.870955873111872,0.010399451404286608,0.8706634192235135,0.0020000000949949026
100,0.06590644926830219,0.871354775512578,0.014157803554025829,0.8711187434967417,0.0020000000949949026
101,0.06614889990049917,0.871899962925211,0.012160578374759754,0.8716553511234837,0.0020000000949949026
102,0.06791664630148585,0.8724737958039546,0.011276591121139285,0.8721907274890549,0.0020000000949949026
103,0.06683183608268632,0.8730952895185251,0.010951018341053722,0.8728172395482978,0.0020000000949949026
104,0.07081924282556665,0.8737630914113277,0.010264186761357956,0.873447078480239,0.0020000000949949026
105,0.07098879574282631,0.8743110855039494,0.010494359735350003,0.8740886564939563,0.0020000000949949026
106,0.07486049403630576,0.8748838876044652,0.01045932314821117,0.8745780974116921,0.0020000000949949026
107,0.07165031518457476,0.8755072427648305,0.00998460614769582,0.8752186130066957,0.0020000000949949026
108,0.07542482782305067,0.8760282684996239,0.011051363248741878,0.8757837732590624,0.0020000000949949026
109,0.07844634198354858,0.8765960115145514,0.010059473421767943,0.87632679272234,0.0020000000949949026
110,0.07409269042799846,0.877233845353817,0.009525933113288811,0.876926853797597,0.0020000000949949026
111,0.07402258582529053,0.8777564233211741,0.010746416741043329,0.87752567092907,0.0020000000949949026
112,0.07843890045804962,0.8782683893285256,0.010459798511211286,0.8780409597806313,0.0020000000949949026
113,0.08272386199401867,0.878820518652598,0.00965430150863843,0.8785606815828809,0.0020000000949949026
114,0.07488943735542757,0.8793732472610778,0.009721795555136317,0.8791061812229622,0.0020000000949949026
115,0.0719001177102062,0.8799198978742916,0.009861728629725303,0.8796551840382872,0.0020000000949949026
116,0.07637065102192864,0.8804767659045227,0.009224457385537357,0.880228059059842,0.0020000000949949026
117,0.07433184730207996,0.8810102696520663,0.009535917476350703,0.8807489905082531,0.0020000000949949026
118,0.0800597399377526,0.8815372594464247,0.009453116584738724,0.8813213803356837,0.0020000000949949026
