Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.11481965614494379,0.012675562094533396,0.5309373526271816,0.988140217726156,0.08622779731317211,0.011174551793875402,0.5118680228297396,0.9800766383119267
1,0.11323792671455518,0.017228248602246733,0.5886726366501893,0.988140217726156,0.061182448024653044,0.015570742250934189,0.5718417837763541,0.9882276993053032
2,0.15721013086131191,0.025660026051525505,0.6310634404612228,0.988140217726156,0.05362174860426019,0.022221386404171244,0.6157163055835243,0.9882277039910425
3,0.16539549464329262,0.04582824277721503,0.6715859608499745,0.988140217726156,0.04203184696421102,0.0374719788798539,0.6557793375489502,0.9882408673229776
4,0.15935749909670982,0.08483677591686589,0.7057487624055703,0.988140217726156,0.029206172639968112,0.06737485895679544,0.6912754779116866,0.9886885853976664
5,0.18842774497644801,0.14663178357901607,0.7295477499748538,0.988140217726156,0.023615336627501683,0.11786828538389008,0.7192960722624986,0.9922571390134547
6,0.18287126059432834,0.21676744745232365,0.7465184596557898,0.9881094933237411,0.019449464977008314,0.18943055687771387,0.7394346456600798,0.9938373207744565
7,0.1592928098046139,0.2791681193271079,0.7600826523921294,0.9879558694125665,0.014169596680949139,0.253791300940681,0.7543090909738697,0.9954701675657737
8,0.16020342079163638,0.3262588056237312,0.7715488495715229,0.9877715229980772,0.011670225354413376,0.3055234340194736,0.7660886241762684,0.9958520382856626
9,0.17775017433489992,0.3668966383198848,0.7801832872209605,0.987986593882741,0.009185349993375889,0.34868627802098506,0.7763964240495833,0.99708984971205
10,0.17283793007788703,0.39944598303341655,0.786963703506212,0.9880173182851558,0.008628478290366753,0.3856808622650912,0.7840955177350065,0.9970766769850898
