,val_loss,val_auprc,loss,auprc,lr
0,0.04527164264543967,0.36622833266381094,0.07724365236360564,0.1729085713137823,0.0020000000949949026
1,0.05003447911672522,0.515212711517459,0.040410635012193705,0.4656077114349715,0.0020000000949949026
2,0.03689495016120795,0.5791400749573384,0.036759586095439875,0.5481209044089159,0.0020000000949949026
3,0.34927370404140107,0.5026938079513903,0.20878383613492787,0.5645910594031762,0.0020000000949949026
4,0.34927370404140107,0.4079955828946961,0.31246395739287947,0.4516245692755724,0.0020000000949949026
5,0.34927370404140107,0.34465807948327715,0.3124639565874138,0.37420441812570043,0.0020000000949949026
6,0.34927370404140107,0.2992722122926828,0.312463957558233,0.32090427995843235,0.0020000000949949026
7,0.34927370404140107,0.2651301069080603,0.3124639537764044,0.2815093445725906,0.0020000000949949026
8,0.34927370404140107,0.23850064341812904,0.31246395373771163,0.2511775381634516,0.0020000000949949026
9,0.34927370404140107,0.2171417117231926,0.3124639587333715,0.22749586626398702,0.0018000000854954123
10,0.34927370404140107,0.19962411153476015,0.31246395954247497,0.20818893228786592,0.0018000000854954123
11,0.34927370404140107,0.18499343119232817,0.3124639564045329,0.19218860006216518,0.0018000000854954123
12,0.34927370404140107,0.1725877943255836,0.3124639584238298,0.1787402415330934,0.0018000000854954123
13,0.34927370404140107,0.1619336595548611,0.3124639534281699,0.1672584206822926,0.0018000000854954123
14,0.34927370404140107,0.15268317352446917,0.31246395741054356,0.1572459938488334,0.0018000000854954123
15,0.34927370404140107,0.14457508487712845,0.3124639595637768,0.14854548338268686,0.0018000000854954123
16,0.34927370404140107,0.13740927294649619,0.3124639550744293,0.14091959054775874,0.0018000000854954123
17,0.34927370404140107,0.13102988305624216,0.31246395821978357,0.1342162392924454,0.0018000000854954123
18,0.34927370404140107,0.125313703822642,0.31246395443418057,0.12814242497141257,0.0016200001118704677
