Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.2719605830615503,0.15474644486181205,0.6269838807201716,0.986788337253098,0.7918030157819524,0.23618588513158922,0.5176186402792176,0.5624195782220809
1,0.2834789555587464,0.11213205051338976,0.6024210835160991,0.9868497860579277,0.5496336784755554,0.12602743065341865,0.615893960152507,0.7559845426061131
2,0.2887182742220819,0.0997905414834782,0.5982518864673495,0.986788337253098,0.5225420190714194,0.10674816622198625,0.6026010792534631,0.7670527773320751
3,0.3407804709859908,0.09193388488079929,0.5928030665793916,0.9854057226623628,0.5067993012787906,0.10002807095320836,0.6032085296730277,0.7680823642621476
4,0.27450776403428706,0.09253937688926532,0.6021097912016884,0.9861123949059488,0.4725846779776049,0.09348087247696009,0.5972371075297568,0.7778635902601166
5,0.3949880982405301,0.0905826915638452,0.6037432221486264,0.9770485777827376,0.44906366496626166,0.09896895813934284,0.6145278252229728,0.7902187834681998
6,0.21113967872066652,0.09348276204131373,0.6207786382341632,0.9782161178938873,0.40106935233376356,0.09175935120080889,0.6086632799611282,0.8010295996948252
7,0.07606445629098513,0.11346508976424949,0.6535048085295279,0.9868497860579277,0.3817298792043708,0.10376634692324942,0.637838673484218,0.8010296012290503
8,0.17285400779717133,0.11888261168694303,0.6627132384411607,0.9841460020186059,0.5062793148070228,0.11676031709714592,0.6564405203786136,0.7827541900264097
9,0.17360675289330038,0.1319138123386997,0.6817183637870279,0.9790456866776298,0.3189540986388807,0.12778694676463054,0.6748828746790745,0.8334620463034975
10,0.23218142768688552,0.14330636891070997,0.697753627486986,0.9405782427619883,0.2571710499250444,0.14377326210493285,0.6929611632722685,0.8779922711496341
11,0.5786088492993616,0.11807298535838721,0.6975746257028906,0.5977202174751228,0.2464562105626213,0.1520487664595841,0.7057250592392538,0.901673091424478
12,0.3341231034399562,0.1063774014818074,0.6946512765022497,0.8413064162126902,0.3058027526126405,0.10731592343849258,0.6940715847635208,0.8679536474410785
13,0.2808267009004813,0.11895101675163104,0.7044468359924936,0.8630902978078588,0.1663028717117727,0.11678363465280914,0.7009639413967402,0.9564993534922753
14,0.2230729070732252,0.14118743813749898,0.7158668464836658,0.8981472956191839,0.11841412804339997,0.13444837699602316,0.711616067582576,0.9755469795359608
15,0.22024894637160797,0.16552746400681642,0.727318644047472,0.8995913600842517,0.08531133167953872,0.15932514832056627,0.7231901500522707,0.984813380118656
16,0.3275512579062657,0.17450243627365405,0.736702539149666,0.844624697389253,0.05379372713859631,0.18300066765594358,0.7341377568674518,0.9951093865023923
17,0.20500382995570307,0.19276022006206353,0.7451927281507982,0.9200233550182623,0.03657653111307624,0.18383065238115565,0.7418977493945236,0.9953668022401237
