,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc,lr
0,0.08395656076089854,0.01395310596588246,0.5544774837401157,0.9900451680517096,0.10088331989481482,0.014264301213501482,0.5461524915973072,0.9708927758510005,0.0020000000949949026
1,0.05578353583362204,0.0159968301909334,0.5934215304224993,0.9900451680517096,0.06929995479902974,0.015348456444753841,0.5812435591404849,0.9878634536955779,0.0020000000949949026
2,0.08958432946966391,0.018998087941192406,0.6318781670804111,0.9900451680517096,0.06389346533147446,0.017915240408852257,0.6184133312079486,0.987894180273023,0.0020000000949949026
3,0.07091581277602146,0.024261479682417573,0.669993464606557,0.9900451680517096,0.057696322006807445,0.022066039159665984,0.6552294416853665,0.9878941821025697,0.0020000000949949026
4,0.11115424627010169,0.0356392839404831,0.7118651690334974,0.9900451680517096,0.047542368187757325,0.03072397559562245,0.6950585841320658,0.9879249043713924,0.0020000000949949026
5,0.07791836522550492,0.05748232737347018,0.7502063419898212,0.9893077714057087,0.03678656186546443,0.04779494058710383,0.7337932407426835,0.9889183589512787,0.0020000000949949026
6,0.11383218765093968,0.09713684606166444,0.7827076678430334,0.9895842910274425,0.027565837880497376,0.07853522246841069,0.7681139138159307,0.9916631623889389,0.0020000000949949026
7,0.11591019823766763,0.16606902212511615,0.808613348429143,0.9887547266682191,0.020412559177279764,0.13249091939152743,0.7966760701283615,0.9935578989306705,0.0020000000949949026
8,0.11241967278215147,0.2491330185997639,0.8283688040007775,0.9894921178201979,0.01594956116410219,0.21217991037398026,0.8193795981651008,0.9951658636256167,0.0020000000949949026
9,0.12009771542237513,0.31924920717640753,0.8451091623029375,0.9882938546490061,0.01160810507397212,0.28893884336023307,0.8372907485177986,0.9963539176881981,0.0020000000949949026
10,0.14006859005316138,0.37995645030268504,0.8585241899664846,0.9898608211482524,0.008956902271948381,0.35253094750028224,0.8523404272726925,0.9970810887284641,0.0020000000949949026
11,0.1441549635178505,0.4306036300709285,0.8696247396386486,0.9891234240132836,0.00708638772968093,0.40728703827887713,0.8643851190889984,0.997654631524049,0.0020000000949949026
12,0.1344030239055405,0.4748027391319001,0.878527445906988,0.9894921178201979,0.005898147548283966,0.45516489247138153,0.8744792546586093,0.9981974471335607,0.0020000000949949026
13,0.1436128830352635,0.5109508980670957,0.8861697739923656,0.9891234194971975,0.005533059096013684,0.4943587902041821,0.8825680266001542,0.998258896840576,0.0020000000949949026
14,0.1474417244311752,0.5422296821878785,0.8924815840782224,0.9890312517839749,0.004819852280272339,0.5278111576800801,0.88945628904901,0.9983715577657821,0.0020000000949949026
15,0.14732014078189176,0.5686504349300681,0.8977650033954058,0.9893077768997307,0.0052032457364396476,0.5570785306536566,0.8953635989560512,0.9982896252475678,0.0020000000949949026
16,0.14814535260656506,0.5918178649275674,0.9024405855387079,0.9874642793017385,0.004480993113967531,0.5814744418700213,0.9002815940177449,0.9985456741814959,0.0020000000949949026
17,0.15611675130858357,0.6132046637507406,0.906542984029974,0.9897686484299757,0.0033654424478699336,0.6027769874243976,0.9045475487712025,0.9987607466390578,0.0020000000949949026
18,0.15671908731273335,0.6314628904003604,0.9099002582860527,0.9898608216372203,0.004236478896761843,0.6228950727663419,0.9082998991742682,0.9985149449100935,0.0020000000949949026
19,0.15091290030790172,0.6483562447824988,0.9129710603896478,0.9897686484299757,0.0034278860301489708,0.6403562588589106,0.9114963199167372,0.9987402678806987,0.0020000000949949026
20,0.14433764198434243,0.6629689261928463,0.9157305166011297,0.9884781960584412,0.0036279579919409385,0.6563205377503155,0.9144382287399404,0.9987914756565089,0.0020000000949949026
21,0.153543437073358,0.6766429994279685,0.9182306158014109,0.9886625474779844,0.0028210360334380313,0.6699780638235092,0.9170069164499883,0.9990680037071358,0.0020000000949949026
22,0.15627703305647356,0.6891853917204341,0.920412248890019,0.9877408094225485,0.002210357810551289,0.6833039458945741,0.91938063135273,0.9992216282554853,0.0020000000949949026
