Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.17331391715384792,0.0923160241114019,0.6969522054204121,0.9877100839286546,0.8248774358309421,0.09229938029063994,0.6967651594766087,0.6087850104895894
1,0.15289789216197625,0.09048313645654389,0.6937308151000333,0.9877100839286546,0.5567227730615079,0.0913590745492763,0.6945275121105076,0.7623940398048197
2,0.13390863999455638,0.08947669989367464,0.6947997542472502,0.9877100839286546,0.5340873618650155,0.09008750465698301,0.6940833078599239,0.7605959529470057
3,0.17872327232888632,0.08872311056460544,0.6955058320889324,0.9877100839286546,0.5076351165924592,0.0892210911405353,0.6953646750704905,0.7683020796011507
4,0.2033890590241535,0.08861523052920108,0.6975957582314619,0.9877100839286546,0.48457682626491766,0.08896230201763448,0.6973623339571929,0.7677883342762027
5,0.2393789205029545,0.089031520626937,0.6994346262771574,0.9877100839286546,0.46183979340546427,0.08915842940751918,0.6993069043509794,0.7695864303204507
6,0.37745062798700246,0.08798935178825375,0.6979798781497103,0.9616861715329079,0.4150057601003943,0.0897003653448007,0.7012323706676131,0.7806319107502248
7,0.2349104988442942,0.08768566292651798,0.6976824168690552,0.9629458940080056,0.3958949408860676,0.0878150713874753,0.6968320996265867,0.805034664474598
8,0.11837087522907279,0.09146845277272805,0.706032589571038,0.984115276363554,0.2757425037074634,0.08966856070136522,0.7017816558246774,0.8790136036608295
9,0.13236224309906094,0.09597643479385745,0.7099845823734137,0.9813500471820837,0.4094470069443938,0.09490286128826568,0.7093707477406429,0.8725918308187505
10,0.647100005180388,0.09444681029827118,0.7138100521214404,0.6570190781455079,0.23352501992085523,0.10012130747983918,0.7156171315958958,0.9193423930091476
11,0.24448521359168568,0.09246147269028308,0.7136228751282093,0.8993148405302774,0.28684844029935747,0.09232023663219804,0.7120945607975887,0.8949396280160821
12,0.16874776843237166,0.10653208873530308,0.722219078343823,0.9406396910082592,0.082064836101562,0.10001099600932484,0.718654399523844,0.9897251517583434
13,0.1956831817381993,0.13221833211037223,0.7309285685276734,0.9292715155397446,0.03576865025207251,0.12429277366517658,0.7277825579005098,0.9971744141020139
14,0.14916194373483127,0.15848783188979007,0.7390194716210203,0.9542507726823759,0.02382597495028316,0.14888683928336088,0.7359118523157994,0.9956331682058217
15,0.15870060500184574,0.1833085558431088,0.7465124857620911,0.9531139613981602,0.013613525587867303,0.17557328207202538,0.7439159973097007,0.9976881686133956
16,0.19841623118790913,0.20352522830836844,0.7530999152100786,0.9390419994802794,0.009813208273171063,0.19863582436725472,0.7509154596397327,0.9979450366137544
17,0.17985880155010217,0.22154129833330055,0.7590696511940498,0.9491197353966442,0.008444464585348876,0.21591045436655804,0.7570346271719199,0.9992293991988648
18,0.1934380731591029,0.23822475113593866,0.7645115409043322,0.9451869598481646,0.006117551752949608,0.23358006177112678,0.7627072275496374,0.9997431319996413
