Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.8152990444858719,0.17577516673634735,0.7357856645050673,0.012136295289846203,1.098543220596186,0.21915604836155833,0.4809685400742167,0.24011299342422163
1,0.6300012691213549,0.10665461627153162,0.60562680196472,0.9135711476576253,0.7192249794035737,0.12468397125226752,0.60563770192185,0.3644067756200241
2,0.3390869540099003,0.08563668021132921,0.5885173010379996,0.9878637047357067,0.6321476999771675,0.09251159326612,0.5783559588756572,0.6579352815027536
3,0.24098114806032547,0.07587981401585644,0.584396970251187,0.9878329803332918,0.5495105293939587,0.07957714757416637,0.5787050385443321,0.7313816166560835
4,0.2604158121283147,0.07304971389160927,0.5982162627598201,0.985098476180555,0.4982475332866036,0.0742511500187819,0.5893454117902316,0.7627118570595199
5,0.24937921331368837,0.08062327370044364,0.622902314750911,0.9872492101238844,0.4699340340842574,0.07864427194955965,0.6141522430002108,0.7986646061930586
6,0.2097197890887851,0.09235501917517526,0.6459281562066691,0.9876179076850471,0.4064192398119781,0.08689842847260562,0.6339713799445276,0.8243451580734331
7,0.12087605614424023,0.12394673604384601,0.6780453649838736,0.985067748809537,0.274264760900903,0.10966247481661817,0.6640486297205772,0.8957370253299896
8,0.17246946567111468,0.1638986959842382,0.7001573906229195,0.9877100808922917,0.38190033583379,0.15220329927736878,0.6933552601365597,0.8176682142949312
9,0.195837750916921,0.16309752013088719,0.7052023420613105,0.9579377523650734,0.41124850961570564,0.16243248250341194,0.7017780322874272,0.7986646256632969
10,0.14076597700077778,0.19504799036669154,0.721794327341855,0.9592589127247164,0.22460022802896604,0.1840219677765062,0.7151966251712245,0.9142270195955611
11,0.13145921480761155,0.24072686956465897,0.7392346096920792,0.9583371738854666,0.1188874738946228,0.2266437964419187,0.7329919003313727,0.961735994251312
12,0.09571275679890152,0.2864792496007163,0.7547304391454405,0.9763419012501517,0.06187109067331967,0.2708069848659165,0.7491291071980442,0.9866461133001765
13,0.09372424490317868,0.3268982151336493,0.7677563340699731,0.9787998882388139,0.040151881328609335,0.314297612593856,0.7634765356702564,0.99409346428662
14,0.09610895779913581,0.3608286432906091,0.7783130763272746,0.9818109218640662,0.031693150121460345,0.349565663075043,0.7748010139864533,0.9964047209017695
15,0.10080922810201634,0.3900286577559325,0.7870146563885512,0.9823639647024555,0.024276403165898325,0.3797375529499377,0.7840250555404835,0.9976887663144237
16,0.10534360396091769,0.4151110364124808,0.7942171712516805,0.9837465830236315,0.01714166041471267,0.4074657668532257,0.7921452484623126,0.9984591724815035
17,0.11382228763273909,0.43677835309253105,0.800191164185207,0.9816880224908255,0.015457289766483908,0.4302865285474212,0.7985092812951063,0.9989727948589943
18,0.12037623346737351,0.45536037021493914,0.8052969835436494,0.9811349696661356,0.012812720163489496,0.4500656803877585,0.8040000929181002,0.9992295938941473
19,0.12305068584893213,0.4719166756857484,0.8096483572582702,0.9827941112717268,0.01075731095789516,0.4670318789401297,0.8085893620634055,0.9997431979647158
20,0.13079310460208135,0.48627537088056905,0.8133642380661058,0.9793222105407486,0.010442399910618141,0.48253513056006136,0.812522592793138,0.9992295938941473
21,0.13934830829204017,0.4980225983131396,0.8166540736104133,0.9756659596648404,0.00959232829474812,0.4951662984822552,0.8158894968326728,0.9994863882454225
22,0.16552053190440183,0.506471034423596,0.8195691899641335,0.9657111292420567,0.007283121625580463,0.5056778745401438,0.8189301910495905,0.998972784174854
