Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.1926427016685821,0.19171559082772077,0.6318369055979555,0.9880480470443301,0.19475307079996168,0.195624102413214,0.6349721574323071,0.9868845521451657
1,0.1926427016685821,0.18427065323877911,0.6258264628391235,0.9880480470443301,0.18944191969744226,0.18788956017252992,0.62873402557064,0.9882408743170518
2,0.1926427016685821,0.177426908851168,0.620325479624066,0.9880480470443301,0.1895717834079004,0.18083331320456933,0.6230750531564496,0.9882408694445108
3,0.1926427016685821,0.17111323012938884,0.6152848559843068,0.9880480470443301,0.18955815855261948,0.174255898496079,0.6177994772393339,0.9882408696776205
4,0.1926427016685821,0.16526263492130905,0.6106464016799037,0.9880480470443301,0.18952469417857692,0.1681816721126643,0.6129673235746784,0.9882408687993387
5,0.1926427016685821,0.15980527800532365,0.6063618380125977,0.9880480470443301,0.1896230834221137,0.16254905382179685,0.6085278199911133,0.9882408672295767
6,0.1926427016685821,0.15472545779525665,0.6024086542582517,0.9880480470443301,0.1894724298660948,0.157292520656837,0.6044299862625943,0.9882408697474748
7,0.1926427016685821,0.14994849521192563,0.598726909352978,0.9880480470443301,0.1895527494065786,0.15231468691146285,0.6005436241225666,0.988227701014774
8,0.1926427016685821,0.14554017268749164,0.5952991374766629,0.9880480470443301,0.18946569243206382,0.14771301384875785,0.5969868330812909,0.9882408719388625
9,0.1926427016685821,0.14139560365594836,0.592099056017323,0.9880480470443301,0.18958005603121325,0.1434265684511894,0.5936633438577148,0.9882408691721571
10,0.1926427016685821,0.1375095567882865,0.5891169818966869,0.9880480470443301,0.18913962835037446,0.13944716293460077,0.5906052126297495,0.9882408702992461
