Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.7228222118583763,0.1433309846499217,0.6996417112125868,0.33883307346639263,0.9191387179287399,0.20619432310776403,0.4758897789357965,0.277934028521062
1,0.2916962326664447,0.08957349727617071,0.6206117134934896,0.9880173273740995,0.6531545997915655,0.10014589831739763,0.6078852574497926,0.6085400338887376
2,0.2970308087390517,0.07459116590175226,0.597081929869222,0.9881402304777811,0.5494928089013583,0.08005226145533459,0.6014606245062109,0.759140878100433
3,0.2634233082553504,0.06859123285128546,0.5997835563236906,0.9878022583885362,0.5131910799089767,0.07084175998812227,0.5925241760419964,0.7683456931629927
4,0.2226452263061889,0.06771301735336412,0.6176543518409614,0.987679353453514,0.4797743825130955,0.06802278599168175,0.6059611401147045,0.7757606870284991
5,0.1939009850596995,0.07125746300747036,0.6423397617548567,0.9875564540125139,0.4440022376652905,0.07008227559839542,0.6300806191625329,0.7951930428337667
6,0.21050737594523092,0.07695345728687528,0.6629972088943851,0.9827633874956304,0.4044046891265987,0.07491518062715852,0.6543580709104799,0.8107900888192565
7,0.11004837580057474,0.08955123329039348,0.6868537745065695,0.9874335600655357,0.36157788738238783,0.08368779684585306,0.6746348977942382,0.8363589826553138
8,0.20969164325523829,0.09952156350735852,0.7012242211828028,0.9601806611437093,0.35842163980052894,0.09586402939023402,0.6952638109758729,0.8396829558558795
9,0.277481238394321,0.11507293696146677,0.7147575386563773,0.8884075380753939,0.23740774175908005,0.1148914327838786,0.7115834034394498,0.9125543287634941
10,1.1490622047609267,0.08114863809524463,0.7004172040701433,0.28110117804811097,0.320900522528692,0.1268787152914707,0.7201059327744913,0.8713883865035059
11,0.23430838140149665,0.0689193699161523,0.6915402498469249,0.9277352765745057,0.4619179805033471,0.06815536253533379,0.6879366283921505,0.7711582720599739
12,0.24602986637555674,0.07438378853555552,0.7039474611381681,0.8982701957341174,0.20300720397376307,0.07278471024589324,0.6994825147113298,0.9258501582729698
13,0.2926151692147562,0.08359432427995665,0.7159317359142847,0.8572218648778696,0.13031650390414073,0.08093026898014548,0.7123542128545615,0.9731526580560362
14,0.4688838556618113,0.09488113287023771,0.7238393233595757,0.7621286205074537,0.10336342258309805,0.09477198426069978,0.7228148404182116,0.9744310954652824
15,0.34665562021229446,0.11220776451637761,0.7316231284324088,0.8439180282296448,0.0702141402753623,0.10783457161100951,0.728446312555417,0.9877269172479478
16,0.27821243867078027,0.1411096653777282,0.7410945060026277,0.8886226076396609,0.04081435257255101,0.13132765120296824,0.7373317361060874,0.9936077666233885
17,0.4758271910448201,0.1573006634633911,0.7488792893813093,0.8192460133475811,0.02980817460491434,0.160262794963724,0.7467765158108511,0.9948862129024642
