Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.20528125163038033,0.13611546690405893,0.5738217502518338,0.9882631280874405,0.937855987254996,0.21831655498128266,0.48949737252862335,0.5400153430518333
1,0.27165041073557455,0.10914698077381951,0.6023134431223806,0.9881095060753662,0.5667898646708005,0.12113528120124532,0.6021287126542357,0.7412426423093785
2,0.21959366139109082,0.11246635136778982,0.6368629468158705,0.9880480554391958,0.48461848247450534,0.11178933561983635,0.6208188714380003,0.7680899838875761
3,0.42310001099040423,0.09797710692348335,0.62680602314857,0.9646664824515666,0.49305897274458693,0.1232784359549903,0.6528759101290009,0.7655331172835824
4,0.4244366138070125,0.08271768630873162,0.6180772314819721,0.9099763455865467,0.4072929113242243,0.09272257663639144,0.6256322959017431,0.7905906476166145
5,0.9353545814808435,0.05546793679118406,0.5934718717029832,0.39444495593746615,0.39711971969227755,0.08440594633265366,0.6208247756049688,0.8166709248442322
6,1.0458109094114476,0.0441698103675693,0.5717432946438291,0.2732663553349011,0.3343394047096543,0.048785787038609855,0.5859140211497692,0.857836882146354
7,0.714790542477246,0.04282777902158603,0.570822830899328,0.4966970818011329,0.21363004225960353,0.04351927279736404,0.5715132854198806,0.9353106519780297
8,0.38407633570286853,0.04816282003805264,0.5941628096792032,0.8320889754090532,0.13528062002573804,0.045797933318812475,0.581204962925483,0.9739196970011078
9,0.25751045414843776,0.06450698413093302,0.6282775086620661,0.8993148344374071,0.08605286961350408,0.05738298913854006,0.6133542472796195,0.9867041616664156
10,0.20828673038046222,0.10019611159350593,0.6604769145958573,0.916520722674881,0.05298465058851413,0.08518506695519504,0.6471018135867683,0.9941191527124745
