Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.19494421496801004,0.4338650649716954,0.7817449052916124,0.987648635817903,0.20202463627382733,0.4519174742515949,0.7948692462233361,0.9763237231337297
1,0.13218480320933793,0.3978934759952236,0.7643081246625334,0.987648635817903,0.10534047259203769,0.41302527104628894,0.7720190496537067,0.9848566630411524
2,0.06910830730437338,0.37349726768775326,0.7561895084823556,0.987648635817903,0.0667729077723874,0.38538735590004813,0.7588281977500194,0.9882672087127843
3,0.06545144903583179,0.3529647460215527,0.7528487220408822,0.987648635817903,0.0639170925067503,0.3628670619593552,0.7542355882010257,0.9882672072827311
4,0.06780118440068214,0.33613941718232715,0.7518310634632845,0.987648635817903,0.059724195912287864,0.3444606393237777,0.7523684050639654,0.988267207073168
5,0.07167052851237471,0.32232006938277213,0.7525824427890364,0.987648635817903,0.05583023735823045,0.32914381631046297,0.7523191346163194,0.9882672053401508
6,0.08174171891959321,0.31143376325599154,0.754406107740402,0.987648635817903,0.05025653965041553,0.3171940333026233,0.7537298579249659,0.9882672070496215
7,0.0885541481335185,0.3051279387954018,0.7578686642442412,0.987648635817903,0.04198680852017193,0.30826542963416953,0.7564469817546805,0.988267207073168
8,0.13235010534646702,0.29948700537244843,0.7626595199575116,0.9868497903670723,0.033169512229201635,0.30465990993915404,0.7601958119390926,0.9882540430497527
9,0.11687848460472106,0.29694694852735215,0.768409732512755,0.9760653767607145,0.025350590714170913,0.2977787366328248,0.7659651095423134,0.9900448987726067
10,0.13277458705574144,0.3034125809858562,0.772949964468258,0.9835929548912167,0.018704252060376646,0.29920819512762437,0.7711103904641451,0.9938768203442396
11,0.15696983803734932,0.3156959643912476,0.7766929518631842,0.9873413826370508,0.013563997695883932,0.310069094772792,0.7751280662477887,0.9951541306324475
12,0.17611731467102112,0.3298484060500014,0.7801142010223036,0.9873721088708064,0.009929655496789388,0.3234666870174729,0.778651404692553,0.996536787984947
