Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.07029995565337951,0.013201898463494118,0.5342263554260911,0.9880480499451738,0.0876457624976145,0.01259137846415578,0.5153840278114888,0.9806165328258583
1,0.09937148436985906,0.017919339048737284,0.5985133290312808,0.9880480499451738,0.06367991077293574,0.016551577913183426,0.5860315599416224,0.9879380015233031
2,0.10727834106947554,0.030081234428183813,0.6477803782035624,0.9880480499451738,0.05149117041500821,0.025332382374675673,0.6306041520152142,0.9880038466168609
3,0.10453478086982546,0.06620539979406058,0.6891346799890343,0.9880173255427589,0.0389455687355966,0.051802657019821854,0.6727388386998513,0.9890967948262085
4,0.1210021469834199,0.15928210633445394,0.7233398319202718,0.9875257267092554,0.023959157278381608,0.12075442848052233,0.7083168742315787,0.9930735645388877
5,0.16242785697566142,0.22963022026857605,0.7460234661521599,0.9880173237114183,0.020268926501011763,0.2008404556056848,0.7363334114134207,0.9936002930742657
6,0.15502760649720004,0.29634305862698146,0.762666118448259,0.9876793516221734,0.01295716382710868,0.2690994159638873,0.755219396076066,0.9960890678978235
7,0.1599282191541919,0.35054099798682326,0.7760401154130704,0.9872492099883652,0.008766789066407786,0.3267773499864443,0.7700065248856227,0.9970898485543506
8,0.17664086811461271,0.3914977195394985,0.7858052055810159,0.9879866011403441,0.008347844977612179,0.37264568383216706,0.7812176685549188,0.9973400445751799
9,0.17654117918323656,0.4259403072645299,0.7935551535710726,0.9875871820776101,0.00646578349239833,0.4107930235289706,0.7900410397179507,0.997972117058872
10,0.17636489413304823,0.452687480110732,0.7996242485584948,0.9875564540125139,0.006624850104740333,0.4410016118637956,0.796950419489816,0.9978799389760885
