Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.31039662420040937,0.13576151494154362,0.5903899962295456,0.987648635817903,0.7265392196910665,0.23720332178610573,0.508625404168695,0.606270896564318
1,0.2935599875339521,0.10369767963837731,0.5910737675763709,0.987617911415488,0.5555747322483499,0.11323078761015598,0.5896250861556878,0.7157543043923604
2,0.20686959701151833,0.10735056008332651,0.639952310478317,0.987648635817903,0.5034691770059595,0.10702444818631998,0.6127672939918183,0.7196093416097568
3,0.26789187975064155,0.11725665197125719,0.6687148519898024,0.987402835104562,0.487722278483819,0.11611143432402482,0.6652590332500612,0.739912608110393
4,0.21300217623591156,0.12921173713434478,0.6953605681893118,0.9874335631696581,0.41402200886903584,0.1268835964193077,0.6842155860034704,0.7645849408603395
5,0.11607436357602789,0.15061641996198452,0.724876857766813,0.987648635817903,0.3752597001027215,0.14159884986443005,0.7117839195494846,0.7918273017817614
6,0.14991852581220813,0.16734051273171793,0.7386194978726677,0.9861431125617047,0.41204037900848456,0.16167165919567741,0.7340840144134125,0.8044204621074806
7,0.21114516888312504,0.17715971795702126,0.7551384779441249,0.9427904211533881,0.27702792523851494,0.18519521757205878,0.7515345011141024,0.8576201548676845
8,0.8778374329006506,0.10994558363931316,0.7364212886017728,0.34273512116129595,0.28244026528015076,0.18722550211360847,0.7619320022296979,0.8889745695215361
9,0.2206642340635101,0.08774027257908668,0.7258235826142011,0.9356622681583454,0.34640407550766916,0.08696175705563958,0.7222433041037278,0.8234387063422506
10,0.21014171166704135,0.10329858566013046,0.7408260244281075,0.9156604289301647,0.14777317520616845,0.09697015846803482,0.7350893707515587,0.9681315794299912
11,0.20911049202506207,0.14477616755296568,0.7548729176564813,0.9124036012906158,0.0795208544967506,0.1318454992431076,0.7501193701654129,0.9915188621720996
12,0.2207484807970557,0.18605484644350348,0.7666191263041651,0.9113589565146005,0.045752568898540145,0.17871916947435884,0.7629015020005533,0.9961449509719685
13,0.22599820733248013,0.21690354379057705,0.7764974936811327,0.9184871141740678,0.027184346100050726,0.2114153581730537,0.7733342263515367,0.9974299863811876
14,0.22966168709695622,0.24403424576773242,0.7849164958681002,0.9245398953498869,0.016325198335559194,0.23860130787079575,0.7822477302983867,0.9984579844880429
15,0.22181383869853236,0.27016910358365603,0.7921421868968062,0.9336651594465872,0.010827163051008658,0.2630029755305337,0.7898129651400032,0.9982009844558155
