,val_loss,val_auprc,val_auroc,val_acc,val_false_negatives,val_false_positives,val_true_negatives,val_true_positives,val_precision,val_recall,loss,auprc,auroc,acc,false_negatives,false_positives,true_negatives,true_positives,precision,recall,lr
0,0.03768085914747946,0.019104545902189487,0.6517894499652108,0.9917572304965138,290.7645503156188,135044.88095284055,10975.712970291295,959.6146748257823,0.0070425580623826,0.7653006334020657,0.1127099241949067,0.008507597946955395,0.44263989638325957,0.991404055425731,204.24955531103407,52903.53379222477,7507.46258407724,319.789279479776,0.006093478942629173,0.6364849220096728,0.0020000000949949026
1,0.13187481462236347,0.04429672820599254,0.6955692157679455,0.9917572304965138,701.7375248537729,252850.62129606394,64378.97262706793,2013.641700287628,0.007900824827178321,0.742979424918151,0.061762432872796855,0.03886924648801511,0.7164190603640304,0.9912303170391242,318.89783322715954,216484.28902714464,15125.729769754531,1680.1185809664848,0.007677739865319965,0.8391985642292709,0.0020000000949949026
2,0.032285510816122,0.08248784425734848,0.7273091891464404,0.9925486906622814,963.0,386624.3819083837,101814.21201474818,3217.379225141401,0.008253114693469574,0.7694405074966687,0.04247172244343802,0.057073163060213865,0.6978746860692501,0.9916522550614051,960.5676547724433,302205.725194629,100627.43264306575,2489.3097186256423,0.008159245261759207,0.7194202665532273,0.0020000000949949026
3,0.049953350789708785,0.1211653609974567,0.7588593795433322,0.9918923572166347,965.2664517498987,555683.9726849797,103963.62123815223,4680.112773391503,0.008351843290934467,0.8289390323571831,0.0334358649818657,0.10671129601539306,0.7491373962397617,0.9923058423265277,963.6690686765229,471748.58787467633,102297.88034350671,3946.8979242332734,0.008296149731535913,0.803053486088899,0.0020000000949949026
4,0.1328577280977694,0.08117947405877243,0.7225133336455846,0.9917572304965138,1903.379225141401,613217.0,217639.59392313188,5207.0,0.008419789373874664,0.7325268407711418,0.11991266959703985,0.0981863834904324,0.7490892287292671,0.9883346715121664,1215.9729049978903,608499.0196738672,136754.98417320946,5161.0584590182925,0.00841001707084514,0.8105893783127258,0.0020000000949949026
5,0.1328577280977694,0.06933096898490806,0.6813879885919844,0.9917572304965138,3368.379225141401,613217.0,388848.5939231319,5207.0,0.008419789373874664,0.6073272271584151,0.13841688848646116,0.07471713253366204,0.6998231831207493,0.9914123302809039,2645.32332817632,613217.0,303235.7118829165,5207.0,0.008419789373874664,0.6640462741433162,0.0020000000949949026
6,0.1328577280977694,0.060863862282616144,0.6530422159109562,0.9917572304965138,4833.379225141401,613217.0,560057.5939231318,5207.0,0.008419789373874664,0.5186830154245932,0.13841689049151187,0.06482402374580752,0.6662157028596665,0.991412330863779,4098.823464685491,613217.0,474456.2117464073,5207.0,0.008419789373874664,0.5600737011064479,0.0020000000949949026
7,0.1328577280977694,0.05450412771264492,0.6323339428457172,0.9917572304965138,6298.379225141401,613217.0,731266.5939231318,5207.0,0.008419789373874664,0.4526221625479695,0.13841689284002492,0.057485213824682704,0.6419627783225924,0.9914123290954288,5570.591010250598,613217.0,645658.4442008422,5207.0,0.008419789373874664,0.48351018153795927,0.0020000000949949026
8,0.1328577280977694,0.04954788798921424,0.6165489388522896,0.9917572304965138,7763.379225141401,613217.0,902475.5939231318,5207.0,0.008419789373874664,0.4014889496599498,0.1384168887671732,0.05187236573945787,0.6238730551533327,0.9914123312622248,7041.1589297681,613217.0,816861.8762813248,5207.0,0.008419789373874664,0.42538133719606314,0.0020000000949949026
9,0.1328577280977694,0.04557413588778921,0.6041210296899474,0.9917572304965138,9228.379225141402,613217.0,1073684.593923132,5207.0,0.008419789373874664,0.3607369446410195,0.13841689117982345,0.0474563279966837,0.6099591799840834,0.9914123280144964,8502.915802798025,613217.0,988074.1194082948,5207.0,0.008419789373874664,0.3799802802370643,0.0018000000854954123
10,0.1328577280977694,0.04231539261134447,0.5940837931778432,0.9917572304965138,10693.379225141402,613217.0,1244893.593923132,5207.0,0.008419789373874664,0.3274958820745084,0.13841688960733678,0.043878188811897145,0.5988815552879371,0.9914123285026912,9961.388182442439,613217.0,1159289.6470286504,5207.0,0.008419789373874664,0.34341764380764367,0.0018000000854954123
11,0.1328577280977694,0.03959346888963521,0.5858088198956395,0.9917572304965138,12158.379225141402,613217.0,1416102.593923132,5207.0,0.008419789373874664,0.2998643919129152,0.13841688882881395,0.040913508976743375,0.5898305343083092,0.9914123273172161,11419.612363594246,613217.0,1330505.4228474987,5207.0,0.008419789373874664,0.31327896248408527,0.0018000000854954123
12,0.1328577280977694,0.03728501378705763,0.5788698585360694,0.9917572304965138,13623.379225141402,613217.0,1587311.593923132,5207.0,0.008419789373874664,0.2765329409645043,0.13841689050248393,0.03840467990196873,0.5822383001015362,0.9914123309633904,12886.821330178454,613217.0,1501712.2138809143,5207.0,0.008419789373874664,0.28785536540655154,0.0018000000854954123
13,0.1328577280977694,0.03530188797658892,0.572968077342501,0.9917572304965138,15088.379225141402,613217.0,1758520.593923132,5207.0,0.008419789373874664,0.2565701995163243,0.13841688748874378,0.03625162632362339,0.575763296983256,0.9914123291950403,14366.845612264315,613217.0,1672906.1895988286,5207.0,0.008419789373874664,0.266081039667526,0.0018000000854954123
14,0.1328577280977694,0.033579420881189856,0.5678870418199555,0.9917572304965138,16553.3792251414,613217.0,1929729.593923132,5207.0,0.008419789373874664,0.23929568456905728,0.1384168909111622,0.034412769370998485,0.5703340035698309,0.9914123282038568,15824.275558239777,613217.0,1844122.759652853,5207.0,0.008419789373874664,0.24763492865313352,0.0018000000854954123
15,0.1328577280977694,0.03206906707490422,0.5634670908556061,0.9917572304965138,18018.3792251414,613217.0,2100938.593923132,5207.0,0.008419789373874664,0.2242006332342651,0.13841689041667998,0.032806005616910126,0.5656268705408131,0.9914123267294098,17282.549379090106,613217.0,2015338.4858320027,5207.0,0.008419789373874664,0.23157210753342267,0.0018000000854954123
16,0.1328577280977694,0.03073367047770519,0.5595869441967896,0.9917572304965138,19483.3792251414,613217.0,2272147.593923132,5207.0,0.008419789373874664,0.2108970462439997,0.13841689080933164,0.03139092401841226,0.5615139005886799,0.9914123314614478,18739.56566091122,613217.0,2186555.4695501816,5207.0,0.008419789373874664,0.21747660242758493,0.0018000000854954123
17,0.1328577280977694,0.029544299241333945,0.5561535555216446,0.9917572304965138,20948.3792251414,613218.0,2443355.593923132,5207.0,0.00841977633535862,0.19908386938304254,0.13841688704123184,0.0301213986462812,0.5578071168023476,0.9914123292897205,20222.245666867984,613217.0072060296,2357746.7823381955,5207.0,0.008419789279918733,0.20479312098443164,0.0018000000854954123
18,0.1328577280977694,0.028478091001637763,0.5530940510809077,0.9917572304965138,22413.3792251414,613218.0,2614564.593923132,5207.0,0.00841977633535862,0.18852392782866373,0.13841688958075757,0.029001261687485933,0.5546012962640948,0.9914123279148849,21675.696163678633,613218.0,2528966.3390474143,5207.0,0.00841977633535862,0.19371746141342117,0.0016200001118704677
19,0.1328577280977694,0.02751673223553651,0.5503505741498476,0.9917572304965138,23878.3792251414,613218.0,2785773.593923132,5207.0,0.00841977633535862,0.17902782776628529,0.13841689006625227,0.027990700247401124,0.5517154231679476,0.9914123288015256,23136.013485451433,613218.0,2700180.0217256416,5207.0,0.00841977633535862,0.18373405040316432,0.0016200001118704677
20,0.1328577280977694,0.026645380030784097,0.5478765793747187,0.9917572304965138,25343.3792251414,613218.0,2956982.593923132,5207.0,0.00841977633535862,0.1704425208440695,0.1384168890616311,0.02707187193449213,0.5490854191048883,0.9914123264355066,24611.661200784307,613218.0,2871378.3740103086,5207.0,0.00841977633535862,0.17464071062503617,0.0016200001118704677
21,0.1328577280977694,0.025851877728192384,0.545634098195239,0.9917572304965138,26808.3792251414,613218.0,3128191.593923132,5207.0,0.00841977633535862,0.1626429639723168,0.1384168902784814,0.02623854506615949,0.5467161028770254,0.991412327715662,26083.97478303315,613218.0,3042580.0604280597,5207.0,0.00841977633535862,0.16642173634032587,0.0016200001118704677
22,0.1328577280977694,0.025126170008014606,0.5435921465860629,0.9917572304965138,28273.3792251414,613218.0,3299400.593923132,5207.0,0.00841977633535862,0.15552600468692546,0.138416889218137,0.02548095858779575,0.5445839826005074,0.9914123261366722,27545.82266217703,613218.0,3213792.2125489158,5207.0,0.00841977633535862,0.15899199691925736,0.0016200001118704677
23,0.1328577280977694,0.024459865982781884,0.5417251429270058,0.9917572304965138,29738.3792251414,613218.0,3470609.593923132,5207.0,0.00841977633535862,0.14900579263764113,0.13841688814040992,0.02478565902489388,0.5426306664115736,0.991412330081681,29012.105021055504,613218.0,3384999.9301900375,5207.0,0.00841977633535862,0.15217827132885525,0.0016200001118704677
