Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.08197821698524063,0.01342684560024931,0.5325071715255939,0.9882631280874405,0.09173919633104474,0.014190305086476894,0.5282970174160657,0.9758233360478095
1,0.0699827445143708,0.01990549185267186,0.6053576247536151,0.9882938543211961,0.061348805113944235,0.017328335516601855,0.5773939935761788,0.9879511719348645
2,0.09293300577862551,0.036510061591004735,0.6651988273414557,0.9882324036850256,0.04854973036156127,0.02862619789261401,0.6425159243261388,0.988240870392647
3,0.113602404116881,0.07934721849095779,0.710860062955649,0.9872184863477881,0.03243627589105656,0.06137216137581714,0.6921329556089649,0.9901897497109687
4,0.15610268891881415,0.18837586565732217,0.7438992503934893,0.9882324036850256,0.017779838198991912,0.14796871636814138,0.7304977601153516,0.9943113724599967
5,0.14934445604309748,0.27243123692323723,0.7636855827790345,0.9881402304777811,0.014682629927827996,0.23676032299012187,0.7546198479266595,0.9955360064501382
6,0.14961637168171316,0.33718351224572934,0.7780994372964583,0.9880173328681215,0.010856413622712172,0.30981647509215365,0.771814337324235,0.9968923241458483
7,0.16806832641563677,0.39125448086442904,0.7894353255532021,0.9881095060753662,0.006397295985092978,0.367753049486097,0.7842122698291396,0.9979721145409739
8,0.1618561310964374,0.42953913033156915,0.7974367848090043,0.9880787798416106,0.007439855336039941,0.41208929769448843,0.7935746347641585,0.997669247195084
9,0.16624870064819186,0.46361473837173356,0.8044483059891381,0.9877715284920993,0.0037379136195624637,0.4482920991420162,0.8011125854224525,0.9988017103296258
10,0.154519113490163,0.48740413174411795,0.8099124174160236,0.9859587686048746,0.005392344301079046,0.47680589776029014,0.8071429910376731,0.9983013212485381
11,0.16393347511087272,0.5082181388413877,0.8148058864086327,0.9856822434891188,0.003052081612634044,0.49894928942864325,0.8125607799631951,0.9989465593254074
