,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc,lr
0,0.052101749816038136,0.2024428371520424,0.8356102870534794,0.9853427797554535,0.13321427967100943,0.0966092399964338,0.6447508802397844,0.9611808535265309,0.0020000000949949026
1,0.0427416737029091,0.3501822464190642,0.9009745725632248,0.9867642206459447,0.04676777586168128,0.27267110391618954,0.8766646100673271,0.9858385531744044,0.0020000000949949026
2,0.03740005850907907,0.44505103481012004,0.9235461639042375,0.9893041880359553,0.04006773497317724,0.40716411439115335,0.9154577152535763,0.9874164842203009,0.0020000000949949026
3,0.03593872139548002,0.5095209185378319,0.9351777071337689,0.9896304190878311,0.03633931532723242,0.4794316279653737,0.9303415193511642,0.9885849544529366,0.0020000000949949026
4,0.03471179763344337,0.5546997960462604,0.9423941680362453,0.9901663705976744,0.034000688078465534,0.5361215456333708,0.9397657005242893,0.9892341023585269,0.0020000000949949026
5,0.033493312853623086,0.5898420022702558,0.9474498666821174,0.9901663728421891,0.03244594332163568,0.573170081047216,0.9452748053061811,0.9895636690424756,0.0020000000949949026
6,0.033822702738818114,0.61877542223019,0.9510866317632576,0.9901430735012723,0.031203143983257,0.6064493131704719,0.9495652490211435,0.9901528960143096,0.0020000000949949026
7,0.039273556947399785,0.6376455971510984,0.9536340802737105,0.9869273422192942,0.030606096844273685,0.6310199101736187,0.9527098513335521,0.9901429114276399,0.0020000000949949026
8,0.03550594787217061,0.65201412908361,0.9557419879830839,0.9898401470238105,0.02931707718594847,0.6438891615830328,0.9547911227488146,0.9904824660906828,0.0020000000949949026
9,0.0487541951167579,0.6650839996659011,0.9576978952674556,0.9830358408284875,0.02844686117973238,0.6600927889273859,0.9567683222708612,0.9908320051957455,0.0020000000949949026
10,0.03350203041765576,0.6780210513629035,0.9594141843601504,0.9899566509952893,0.02770533934185719,0.6710754895212409,0.9587099996717532,0.9910916658651968,0.0020000000949949026
11,0.03613321759880003,0.6894068796153436,0.9606358987696046,0.9903527972704546,0.028067453071284023,0.6845526817757341,0.9602600318710901,0.9907920583218722,0.0020000000949949026
12,0.03631669972153547,0.6980380265217279,0.9616504645238703,0.989350793662451,0.02669346329424899,0.6945975995404512,0.9611661838978716,0.9911216273202176,0.0020000000949949026
13,0.033430454962154514,0.7063202393317748,0.9626803746337675,0.9904460104457284,0.02578642482840745,0.7018713011982459,0.9622424023477198,0.9911815501177539,0.0020000000949949026
14,0.03361577791607465,0.7145439349727761,0.9636290625328731,0.9903760974669538,0.02536824721970205,0.7111642586108783,0.963276003293807,0.9914511970816948,0.0020000000949949026
15,0.03485342283137815,0.7218943970364627,0.9643753892823046,0.9898634452980274,0.02496566981059485,0.7186418681769221,0.9641235447157561,0.9917308300365394,0.0020000000949949026
