val_loss,0.18236777125172224
val_auprc,0.6982091264521413
val_auroc,0.8509896210809332
val_acc,0.9866974953035216
val_false_negatives,90233.20438756855
val_false_positives,3934860.812495967
val_true_negatives,26639190.830218304
val_true_positives,278529.0226691042
val_precision,0.06783632692552527
val_recall,0.7554720756539428
loss,0.004622512959195945
auprc,0.6982509688429668
auroc,0.8509891196980991
acc,0.9987961814001981
false_negatives,90006.0078239068
false_positives,3923098.008082
true_negatives,26574377.927070275
true_positives,277839.93948086427
precision,0.0678952074840244
recall,0.7554790827365816
