Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.08414566339579552,0.013077234498860942,0.531457525251992,0.987802255930877,0.08726866062116823,0.012356871778126766,0.5231505778812207,0.9799317894990223
1,0.13949536906695678,0.017575336532879543,0.5891587837601593,0.987802255930877,0.06281579208794563,0.015971342220970533,0.5745664763599122,0.9880170137797999
2,0.1195767873686228,0.02903875404388609,0.6403557580363517,0.987802255930877,0.051229961152825326,0.024221114458166257,0.6210909242731474,0.9880038404076676
3,0.1716206484429975,0.06123715325119576,0.6860890856524504,0.987802255930877,0.0353404852085929,0.04731374054154689,0.668086051525716,0.9880301822095368
4,0.1497330924828386,0.11251010350560463,0.719856241670377,0.987648632087462,0.024589490809601326,0.0887554859630505,0.7049406388194266,0.990295095275353
5,0.18577163077596257,0.17663384241603922,0.7431160268792506,0.9877715296971215,0.019528113134513702,0.14560266656102094,0.7332829692215208,0.9943245396229358
6,0.1759866521013795,0.24786097207734026,0.7569899021266122,0.9877100808922917,0.019600541998819925,0.21883435685785216,0.7512972520954029,0.9940875118528905
7,0.17355406944301668,0.31136415199914513,0.7691077069283616,0.9877715315284621,0.012485171685915836,0.28558504308077376,0.7640045245274474,0.9961154054330797
8,0.1819716412961496,0.3634082250054188,0.7792264457565301,0.9874950045813656,0.007845250654305014,0.34104407553933935,0.774931948246282,0.9974717255532871
9,0.16361857931641466,0.4004012350626291,0.7873291860829008,0.9869112354414611,0.008154587168684325,0.38468382014137414,0.7835089379664483,0.9973137070163771
10,0.18713487406225582,0.4335046167935439,0.7940976752309523,0.9873721095648845,0.005098102611048994,0.41779567140902546,0.7911346832902278,0.9981828074333698
