,val_loss,val_auprc,val_auroc,val_acc,val_false_negatives,val_false_positives,val_true_negatives,val_true_positives,val_precision,val_recall,loss,auprc,auroc,acc,false_negatives,false_positives,true_negatives,true_positives,precision,recall,lr
0,0.05051972180146635,0.030445876290034396,0.6872857877587436,0.9882783043549924,28.0,126277.55683406818,4383.832992794924,1543.4219808581568,0.012070721806843142,0.9819908077607348,0.16404256557273958,0.015194875967032517,0.46296887526856034,0.9739049468479293,19.05891895877885,53003.057739104785,1089.1746921318486,631.557112307352,0.01171634487981365,0.9738519298679559,0.0020000000949949026
1,0.03695956714862341,0.11048500164373803,0.8099881583086226,0.9906011337887306,32.0,274001.3318636413,9796.057963221852,3386.421980858157,0.012208541886163297,0.9906180836408545,0.043349064980107425,0.05972784069804841,0.7679865750474623,0.9893997482788984,29.54811592065482,199369.99631295627,7856.143720964531,2470.160312661308,0.012231747414464863,0.9879891714482926,0.0020000000949949026
2,0.033695934227986134,0.2078079987945884,0.8502675205459517,0.9912463676892297,35.247230885041404,424747.2202387354,12186.169588127756,5230.1747499731155,0.012163886162634177,0.9933043799614161,0.037490935213056215,0.16418548712234793,0.8344409427902321,0.99080082324743,32.85701644421503,349390.40889314946,10961.462723987906,4324.119828921171,0.012224531052945225,0.9924141462244263,0.0020000000949949026
3,0.03128486814672222,0.27060128791202254,0.8705092937167658,0.991482947940326,38.0,575836.9632218519,14232.426605011291,7074.4219808581565,0.012136393749181244,0.9946544908082463,0.03454985006260279,0.2422603074197229,0.8616204105175295,0.991031265242966,37.29946169161566,500076.2523412728,13421.436029791314,6156.860629747069,0.012162584367386535,0.9939598925002389,0.0020000000949949026
4,0.03339503050661302,0.320354911515451,0.8838060136148527,0.9913323960556549,38.0,727730.526830842,15474.862996021078,8921.421980858157,0.012110792989387399,0.9957572834083298,0.03229988281858949,0.29716704177404607,0.8778245767945078,0.9915751021358962,38.0,651723.6054125802,14927.780768379913,7985.462281542659,0.012105271648130743,0.9952540624001922,0.0020000000949949026
5,0.031021032293697418,0.35339919780964413,0.8930570611403519,0.9914614430921465,38.0,879919.0856006022,16422.304226260887,10768.421980858157,0.012090022944804097,0.9964827966954147,0.03177377542512555,0.3395328990003632,0.8889830717162461,0.9913170077607182,38.0,803802.3583069096,15953.236339502986,9864.253816090259,0.012123238325671727,0.9961569335254787,0.0020000000949949026
6,0.03407151089543129,0.3771606883107622,0.8994205361900182,0.9905151073837014,40.66652328207334,1032187.5104849983,17289.87934186472,12612.755457576084,0.012071937944065827,0.9967861462759836,0.030165586881196704,0.3699909888043638,0.8968754899105345,0.9916488431335313,38.92153970946095,956058.3937025293,16829.596858638743,11713.936361625249,0.012104172968791809,0.9966870658860587,0.0020000000949949026
7,0.02940072121479419,0.39312525051411074,0.9043882879047884,0.9919991342018132,43.0,1184325.6467362081,18287.74309065491,14457.421980858157,0.012060083598415273,0.9970342066098521,0.02994252495282511,0.3829315627349108,0.9018997275963812,0.9912432680509056,42.723471720374604,1108239.461470393,17805.26871174692,13536.39480864243,0.012067030842510281,0.9968520854041777,0.0020000000949949026
8,0.030175979801523055,0.41362682734205974,0.9088566381709013,0.9921066764349937,43.0,1336730.1929239703,19019.196902892785,16304.421980858157,0.012050263667388018,0.9973693609506882,0.02884884372313172,0.40352557700306746,0.906755704521456,0.991860847857821,43.0,1260499.134134651,18685.098739031044,15379.615588820883,0.012054186006467472,0.9972102571866407,0.0020000000949949026
9,0.028994071734315004,0.4319180886435732,0.9126710800320016,0.9920851664141129,45.0,1489108.8075061834,19776.58232067964,18149.42198085816,0.012041348567269947,0.9975265211822628,0.027895573907844345,0.42385443723330973,0.9109721405299906,0.9918792822633326,43.45144163409778,1412908.3850011062,19391.28338618096,17246.728633581595,0.012059319277321658,0.9974864178742554,0.0020000000949949026
