,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc,lr
0,0.05249918916110907,0.12172484171707187,0.809286140326566,0.9811264279123455,0.10933379111235779,0.05241216978036248,0.5912699516124038,0.9753764529852955,0.0020000000949949026
1,0.07301853448244233,0.22850334687172974,0.8796596360916098,0.9811264279123455,0.054103792858828915,0.1851190900234987,0.8551243451688333,0.980092543617488,0.0020000000949949026
2,0.05590694530373653,0.28035719104934076,0.8989748814659774,0.9811264279123455,0.058388999273028104,0.25133404477588933,0.8886133894379366,0.9803033825559242,0.0020000000949949026
3,0.0798085983734021,0.3304092770258967,0.9108983590880482,0.9811264279123455,0.04966917054665397,0.3080670887205172,0.9059661288720805,0.9803033810908922,0.0020000000949949026
4,0.304206138992634,0.2973717812925655,0.8505674951776955,0.9811264279123455,0.2366025317956979,0.323851865350837,0.891084824596207,0.9801369329525725,0.0020000000949949026
5,0.304206138992634,0.2529235250439881,0.7863692485312395,0.9811264279123455,0.31749508213605065,0.2729746238602125,0.8149674891908312,0.9803033835017462,0.0020000000949949026
6,0.304206138992634,0.22091118830965026,0.7419431785730538,0.9811264279123455,0.3175027181605958,0.2358826245358449,0.762508795311042,0.9803033835017462,0.0020000000949949026
7,0.304206138992634,0.19684272119449908,0.7094041074800805,0.9811264279123455,0.3174720718546071,0.20816751951269394,0.7245982168473933,0.9803033801946762,0.0020000000949949026
8,0.304206138992634,0.17792578017744973,0.6845512500965407,0.9811264279123455,0.3175020881637678,0.18703691089515878,0.6964669390784158,0.9803033828403321,0.0020000000949949026
9,0.304206138992634,0.16275188017027187,0.6649578574986094,0.9811264279123455,0.3174870259657942,0.17005793379150175,0.6743550185908959,0.9803033840209562,0.0020000000949949026
