Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.0979036346939107,0.40411629759540507,0.7772289551754469,0.9874950023068405,0.12397369529023605,0.42306621795260024,0.7873334599158804,0.9806428691374851
1,0.10240317304784421,0.3715662425615991,0.7638732203068292,0.9874950023068405,0.07560125925488148,0.38767200150888337,0.7691657002681951,0.988161863972525
2,0.07059328301028289,0.34501500905565496,0.7551435178632387,0.9874950023068405,0.07125486225080874,0.3568572688466279,0.7592514626316541,0.9881618595426569
3,0.06793114040487025,0.32350386645521634,0.7484142691923454,0.9874950023068405,0.06837815991881041,0.33394995297268704,0.751681055070552,0.988175029223494
4,0.07057511947638619,0.3051924351891801,0.7432267230992882,0.9874950023068405,0.06524106039773818,0.3138944598680344,0.7460359854725244,0.9881750306300007
5,0.07506965050174443,0.28932268466455585,0.7383748633405831,0.9874950023068405,0.06343169180979427,0.29700404196423097,0.7409748760016105,0.9881750305601463
6,0.0752285355321181,0.2757164584724871,0.7349505000031371,0.9874950023068405,0.06095046909422656,0.28231877252351406,0.7364754707751007,0.9881750319901994
7,0.07006177950624014,0.26467936728269265,0.7339182076309267,0.9874950023068405,0.05771252740861254,0.2700952327302766,0.7342206652108167,0.9881750304902919
8,0.08536631664995532,0.25589817928294345,0.7338827371058876,0.9874950023068405,0.05485062549426563,0.26038772331969917,0.7345617449295687,0.9881486939730262
9,0.09821661258114132,0.24984419199165325,0.7341668036110988,0.9874950023068405,0.049825219170448756,0.25297058931769445,0.7342869949762144,0.9881750320600539
10,0.11346072390692484,0.24733004030457736,0.7359411337684991,0.9874950023068405,0.04363551409470528,0.24915802831005612,0.7355181442600426,0.9882540360556785
11,0.08542168133566741,0.24738138063450535,0.7390907269254948,0.987157028386255,0.03853604211311135,0.24822507668773924,0.737442667301626,0.9887675923695596
12,0.115888455370866,0.25096086174387916,0.7433695921968358,0.98731065222967,0.032356134527600736,0.24959456100305447,0.7418248923238241,0.9900185637317022
