Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.08003071928077767,0.012893033911940383,0.5280849149187805,0.9874950094490691,0.08618268447654612,0.012246492632491612,0.5197690423955796,0.980761380251878
1,0.1216158458351426,0.01753188372008569,0.5867700630055926,0.9874950094490691,0.06221710391376684,0.015831384715086497,0.5706116052709681,0.9881750263633878
2,0.11436960312075178,0.028497666535270607,0.632551070248128,0.9874950094490691,0.051761650836702734,0.024788900903040895,0.6192037083109568,0.9881618626821808
3,0.09763826173490546,0.05989022195878533,0.6775785608932888,0.9873413837743135,0.037119348667702994,0.04653847714374744,0.6588441108736152,0.989307488433631
4,0.14769695674720754,0.14338088315549702,0.712050849114504,0.9874642850466543,0.025958090354710726,0.11308635665060551,0.69871776974893,0.992612680435413
5,0.14778388004900986,0.2239028449769569,0.7361082415168771,0.9868190642010763,0.017808971906629056,0.19174382461660258,0.7260220167154672,0.994601069666679
6,0.13254660109128585,0.2848732008906038,0.7539352290120569,0.9848219498121622,0.013742050042692352,0.2623591458903728,0.7462204448570012,0.995615011922124
7,0.1428194628741663,0.33346580621390187,0.7673240719909005,0.9858665893450491,0.01117371704667158,0.31462471161429484,0.7620083956980847,0.9964841159605574
8,0.1863625329408473,0.3735232593299211,0.7770388150363854,0.9874028351723215,0.009362313360215155,0.35493283366775846,0.7729385187167169,0.9970635121767937
9,0.17546310589227032,0.40968228119743416,0.7850045285129831,0.9872492105670688,0.006114298754034731,0.3935609341308972,0.7814061560968109,0.9981037956823364
10,0.18371974891892637,0.4404844818464801,0.7915939192242727,0.986419642545164,0.0037787526878210235,0.4264227816971002,0.7885745878763747,0.998801707190102
