Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.06064322603032577,0.008446167031764627,0.5043379106180238,0.9904859027677926,0.11305162418362434,0.008026905481659583,0.48292130992898064,0.9626989992716888
1,0.05554488409187506,0.009641649630010098,0.5422298983384609,0.9904859027677926,0.05340022961056991,0.009176603300326387,0.5277956720334545,0.9915257230598115
2,0.058348493795716806,0.010516263851627282,0.5653848855410374,0.9904859027677926,0.05134070917672859,0.010169248746189786,0.5572017683037336,0.9917030088224579
3,0.058464816564903724,0.01184994876397063,0.5915174625021277,0.9904859027677926,0.046673586197816225,0.011286489117495344,0.5803931280295161,0.9917502814501667
4,0.060301641846040414,0.01339018051531288,0.6128873783191208,0.9904859027677926,0.04412127798522788,0.012795030722171863,0.60495932624865,0.9917502837876039
5,0.06511061947736677,0.015283749761608165,0.6311166892903276,0.9904859027677926,0.04156222782068268,0.014570619910581178,0.6246951194107022,0.9917502816227624
6,0.06826878128655793,0.01788632735535219,0.6502925309131034,0.9904859027677926,0.03746495916296456,0.01671150633992952,0.642002427395796,0.9917502823948633
7,0.06917499977809491,0.021221817245332043,0.6666534248548193,0.9904859027677926,0.034711473963129805,0.019816462346805865,0.6601921056756836,0.9917502828591102
8,0.08456990402186741,0.02568421597884242,0.6814478424997064,0.9904307493220148,0.03095348656716794,0.023645783829866766,0.675265948509578,0.9919275678496556
9,0.08866123965161167,0.031655230787731914,0.6950712523157417,0.990375595876237,0.027420793075570767,0.028888616118132367,0.689093838624657,0.9922112252467121
10,0.10625809642171039,0.03975298604520879,0.7067984995461426,0.990182557172293,0.023725294931504486,0.036019312296005954,0.7017786139288477,0.99282582261497
11,0.12477460614200672,0.05111669479594959,0.7173305865381091,0.9902928657075704,0.02042173554587827,0.04591370444327822,0.7130387520624972,0.9937358884334954
