,val_loss,val_auprc,loss,auprc,lr
0,0.04199837621979212,0.3094201172293363,0.11032231448201629,0.13537892374520438,0.0020000000949949026
1,0.14596407090174726,0.4283916088952403,0.04162615254789739,0.39406454793279866,0.0020000000949949026
2,0.13167272996574167,0.3590909879329511,0.18301590720360733,0.3899966570112356,0.0020000000949949026
3,0.3541173462782985,0.28710981941589797,0.24428064674653271,0.32866314243063643,0.0020000000949949026
4,0.3541172212835371,0.23481825600311812,0.3118649874596983,0.2584523004740293,0.0020000000949949026
5,0.3541171959869783,0.19983943041829927,0.31186458397169836,0.21612249482337703,0.0020000000949949026
6,0.3541172123553399,0.17476862879101332,0.31186407821639167,0.18649504583839946,0.0020000000949949026
7,0.35411691772483095,0.15590334837668096,0.31186336291812977,0.1647588403953929,0.0018000000854954123
8,0.35411664392678227,0.14118462754255381,0.3118629781595552,0.14815700960868072,0.0018000000854954123
9,0.3541166870797356,0.12937531394827073,0.3118622019867624,0.1350841034624055,0.0018000000854954123
10,0.3541166677353082,0.11968681287665507,0.3118616980511422,0.12436915878163293,0.0018000000854954123
11,0.35411600704871243,0.11159247325278338,0.3118609252560253,0.11551345855763882,0.0018000000854954123
12,0.3541164043534896,0.10472705391547578,0.31185995682589346,0.1080528607368284,0.0018000000854954123
13,0.35411614097167105,0.09882919465338419,0.31185914836832623,0.1016851829891278,0.0018000000854954123
14,0.35411581806853754,0.09370691678184508,0.31185805445724796,0.09616735853905543,0.0018000000854954123
15,0.3541150710760351,0.08921597630904539,0.31185673133374,0.09142055298785365,0.0018000000854954123
16,0.3541148478711041,0.0852458958250095,0.31185582065960077,0.08720282629432057,0.0016200001118704677
