Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.06677508360562366,0.252848874860767,0.7516678105002194,0.9874642747526884,0.10433449094382403,0.26384193771022757,0.7560215728027465,0.9716885486953393
1,0.0669075611597736,0.23608487904764056,0.7482107654692343,0.9874642747526884,0.06346570850760787,0.24407159165288653,0.7497364995531103,0.9884910650297312
2,0.11854257340384075,0.22088243484993364,0.7472025516319082,0.9874642747526884,0.05789727361145085,0.22952710215195918,0.7485131881101434,0.9884910682320455
3,0.0726974460743838,0.20937570364100852,0.7483545849300345,0.9874642747526884,0.052773167811216104,0.21429063902495274,0.7481517852340857,0.9884910653020849
4,0.08149622205703105,0.20357017059373714,0.7510291401972276,0.9874642747526884,0.046004821819551116,0.20668365192691807,0.7505691677025429,0.9884910653256314
5,0.09842223334803055,0.20195397710514115,0.754787066218915,0.9874642747526884,0.03828835590567758,0.20288689966736506,0.7530286342305491,0.9884910646106048
6,0.10894193859818337,0.20461452040166267,0.7593023111041022,0.9874642747526884,0.030984438580218307,0.20356868100985578,0.7574833396373017,0.9884910633830509
7,0.1337448136050767,0.21049244527381353,0.7644229164983386,0.9874642747526884,0.02290251987082096,0.20826843082261212,0.7621134588662248,0.9884910666622836
8,0.15040596972884393,0.21723600281278568,0.7688550402862698,0.9874642747526884,0.020961034609280862,0.21397072650329624,0.7668736924037717,0.9884910654653402
9,0.17958777006856894,0.2258660080006409,0.7726854997325552,0.9874642747526884,0.01832084221917298,0.22210538324547352,0.7711005760497204,0.9884910620927067
10,0.17377169542059237,0.23580690634315837,0.776514887372063,0.9874642747526884,0.01519188398821508,0.23125422353139582,0.7747094601691393,0.9884910643774951
