,val_loss,val_auprc,val_auroc,val_acc,val_false_negatives,val_false_positives,val_true_negatives,val_true_positives,val_precision,val_recall,loss,auprc,auroc,acc,false_negatives,false_positives,true_negatives,true_positives,precision,recall,lr
0,0.10091445429569444,0.0278922370361744,0.6136470533025095,0.98075219792289,0.0,119619.20673905952,0.0,2467.877429277159,0.020220088113731126,1.0,0.11265417634669957,0.024757434919737236,0.5775087261962845,0.9775593949514789,0.0,49547.1467277866,0.0,1017.7848218833328,0.019761982435828895,1.0,0.0020000000949949026
1,0.09504113060391815,0.034320311818146695,0.6518465484983685,0.98075219792289,0.0,259786.2067390595,0.0,5345.877429277159,0.020164196302266787,1.0,0.09595270131583097,0.03181794977023906,0.6385462004330668,0.9794669001048945,0.0,189681.64929941777,0.0,3928.2822502521694,0.020281741173707048,1.0,0.0020000000949949026
2,0.09892635158862861,0.04273475260330684,0.6868597731906059,0.98075219792289,0.0,399952.20673905953,1.0,8223.87742927716,0.0201483235763524,1.0,0.08765382190315031,0.039553864397517575,0.674482801409467,0.9795068468775724,0.0,329873.7151531494,0.3508503859943474,6780.865546134563,0.02013854512176942,1.0,0.0020000000949949026
3,0.10643626012061878,0.05668651307624212,0.720750325120117,0.98075219792289,0.0,540103.8825092044,16.324229855058956,11101.87742927716,0.020141322425805207,1.0,0.07734781159791826,0.051106573151008826,0.7065716557284117,0.979506845687039,0.0,470018.19500454405,8.499825228950076,9673.236719896935,0.020164634302785898,1.0,0.0020000000949949026
4,0.17744146517101225,0.08579664151080307,0.746745506364979,0.98075219792289,1.2503145826536795,679508.2901617187,778.9165773407279,13978.627114694506,0.020157049038983178,0.999912164059824,0.06298962796318422,0.07225230086415384,0.73921529440815,0.979806450141525,0.0,610076.3888605926,108.63732510411361,12559.905363973196,0.020171227074937143,1.0,0.0020000000949949026
5,0.16146178540164774,0.14950798382176075,0.7684061493334469,0.9795171706714373,7.151092883441301,814491.9252924453,5962.281446614159,16850.726336393716,0.020269231722415113,0.9995778607578787,0.04585957297343073,0.12331842214035472,0.7584317463093931,0.9838811143240291,4.0,747243.6131767385,3135.4875413208697,15406.83083161059,0.020199909435251587,0.9997400543514029,0.0020000000949949026
6,0.20208069241829707,0.22476275593074319,0.7869404833931378,0.9800298270071609,42.37661369250128,938979.306147178,21641.900591881436,19693.50081558466,0.020542171189586053,0.9978635809614546,0.030541828715685518,0.19317024297759045,0.7790573678829702,0.9894837728469926,13.0,878587.3511699673,11957.071746012723,18277.508633689868,0.02037695467488,0.9992884802401135,0.0020000000949949026
7,0.1698182681602762,0.2826415556780072,0.801180878967587,0.9739478976138625,81.4713147224682,1058182.4787714966,42605.727967563034,22532.40611455469,0.020849585384352706,0.9963989094974066,0.023452864004154004,0.2595950637722464,0.7939892281791262,0.991870649064084,75.0,996999.3042813913,33709.17249403282,21096.45477424574,0.020719284958486888,0.9964546687890082,0.0020000000949949026
8,0.22026880268737922,0.32978364648993197,0.8120023874854944,0.979656989473207,148.21400941417718,1167801.2292491961,73153.97748986345,25343.663419862984,0.021240878255064103,0.9941978218832459,0.019415228234336893,0.30724317948016333,0.8075439924140451,0.9932188800865828,90.0,1116197.2122120024,54663.11441012274,23974.604927544915,0.021025052076676747,0.9962578329009357,0.0020000000949949026
9,0.2570532894442309,0.37498751767012684,0.8195720491373968,0.9804958740829416,339.0902735703966,1259300.1330568113,121822.07368224821,28030.787155706763,0.02177421708437241,0.9880713875959197,0.013599430429713986,0.3549161856686113,0.8163111656420566,0.995366067919616,204.0,1216124.50173273,94904.88219432543,26736.547622614376,0.021510101815234547,0.9924242782903027,0.0020000000949949026
