Epochs,val_loss,val_auprc,val_auroc,val_acc,loss,auprc,auroc,acc
0,0.19981647853232765,0.17476787673209923,0.7477197258722311,0.9874642790416882,0.7175502639858146,0.22308783184700426,0.4993027823144896,0.6081569541589956
1,0.18937857697933916,0.1553417072833238,0.7513066988722111,0.9874642790416882,0.5517188841126047,0.1606204851454044,0.7517034748071977,0.7219927682664878
2,0.3312178410862794,0.113992847434472,0.7123810307812639,0.9873106497042512,0.5087322570272002,0.16181656519007795,0.7588646866700424,0.7268972703951441
3,0.2355544999991305,0.10457399656551059,0.6952676555837659,0.9874335528079327,0.48139619813423273,0.10500718896297924,0.6944816426388923,0.7418688568000518
4,0.3948352066980557,0.0986821310128888,0.6829142111781394,0.9579070279626585,0.44495897971297516,0.11275966741648542,0.7025878489725234,0.7578729855441899
5,0.4374934341281769,0.08372672761742353,0.6624319399670822,0.9107751915959362,0.416529850040937,0.09561292767124688,0.6751418882999214,0.781879211739898
6,0.4061162897979154,0.0751289175745785,0.6602360425037324,0.875871814428674,0.3418745890867482,0.08175722642325223,0.6633219975260772,0.8105317565603359
7,0.41150025172867516,0.07445533941520921,0.6679453849847421,0.8697268583974036,0.2859094105834006,0.07643361931986949,0.6671789629778175,0.8458956931446038
8,2.7719225784444985,0.05779461187586391,0.6515853685853185,0.07902418007561332,0.25897634484808535,0.08052058966814025,0.6757841529646791,0.8874548336988143
9,1.1021241417721412,0.0482369390655592,0.6293934822251003,0.36559437221417423,0.2546828829279005,0.050888808402792966,0.6378083452466966,0.906814666648593
10,0.38835781757819193,0.04902918968786584,0.6370772202945171,0.7912864494599164,0.11320135107761077,0.04806850217648185,0.6291940513196285,0.9765100814536729
11,0.31239018660794937,0.05415690254671737,0.6598264118451349,0.8499400881071715,0.05316139525499735,0.052165701912276576,0.6498695609492005,0.9950955054411644
